"gene","log2FC_protein","log2FC_RNA","padj_RNA","DAP","DEG","highlight"
"Td00001aa019999",0.162132810520878,0.3918959518127,0.802390271258206,"NS","NS","NS"
"Td00001aa020008",-0.271206269010328,0.00387503551163445,0.994805437346785,"NS","NS","NS"
"Td00001aa020035",0.677858171716444,-0.260481502910621,0.913464135232376,"NS","NS","NS"
"Td00001aa020044",-0.310389207158254,-1.04827020364254,0.195339916202623,"NS","NS","NS"
"Td00001aa020052",-0.154574352298485,-0.404244478415258,0.563071998258612,"NS","NS","NS"
"Td00001aa020134",0.00345288701092805,-0.298563532226524,0.58939743294468,"NS","NS","NS"
"Td00001aa020158",-0.347021842991032,-0.662692305698074,0.233551080478077,"NS","NS","NS"
"Td00001aa020162",1.02769359846799,0.593925954781817,0.0176562823824674,"Up","NS","NS"
"Td00001aa020170",-0.790847500452346,-0.64278815517081,0.193981822002747,"NS","NS","NS"
"Td00001aa020225",-0.271987587950307,-3.83863136370862,0.000275402877708039,"NS","Down","NS"
"Td00001aa020249",-0.21043356399128,0.536318278933867,0.175107606744468,"NS","NS","NS"
"Td00001aa020270",0.0183238889221663,0.828187302057827,0.0144965449396627,"NS","NS","NS"
"Td00001aa020274",-0.436096046420231,0.382434732545981,0.510444164187564,"NS","NS","NS"
"Td00001aa020372",-0.176669051199334,0.218904702933567,0.768134643541145,"NS","NS","NS"
"Td00001aa020375",-0.712673415787274,-1.26697129145529,0.0104814198229019,"NS","Down","NS"
"Td00001aa020381",0.183029645112341,0.142980462019069,0.753788362982534,"NS","NS","NS"
"Td00001aa020419",0.362650133213321,-0.368893228027506,0.722752506266889,"NS","NS","NS"
"Td00001aa020461",-0.0090926824088095,0.126761994727328,0.865407157414921,"NS","NS","NS"
"Td00001aa020472",-0.107894955198707,0.379489345644373,0.44928861530875,"NS","NS","NS"
"Td00001aa020513",-0.493752249495417,-0.262721808411295,0.784622477970227,"NS","NS","NS"
"Td00001aa020530",-0.20482639679312,-0.0821898812887212,0.906539684114645,"NS","NS","NS"
"Td00001aa020539",-0.589002471100926,0.0548687972842249,0.955566603497727,"NS","NS","NS"
"Td00001aa020548",-0.324723766441572,0.40011985704398,0.167233779946875,"NS","NS","NS"
"Td00001aa020557",-0.593804142447244,-0.140736676168813,0.876734889275172,"NS","NS","NS"
"Td00001aa020578",0.102818243203324,0.121788903791256,0.845433052578552,"NS","NS","NS"
"Td00001aa020604",-0.285215485848579,0.164532758577763,0.821742338560642,"NS","NS","NS"
"Td00001aa020606",0.00800373784471099,0.77471766643898,0.00284274451704408,"NS","NS","NS"
"Td00001aa020635",-0.456821163157666,-0.388425564658074,0.450234457414871,"NS","NS","NS"
"Td00001aa020638",-0.456844418698828,3.0905396453776,1.36592487500873e-22,"NS","Up","NS"
"Td00001aa020661",0.116922587056808,0.340004315791775,0.419675719516395,"NS","NS","NS"
"Td00001aa020670",-0.390057275335079,0.519472767495085,0.387248260307746,"NS","NS","NS"
"Td00001aa020699",-0.871218063660653,-0.592114826252354,0.371222391444439,"NS","NS","NS"
"Td00001aa020722",-0.28875632506851,-0.743164927304624,0.436192442201537,"NS","NS","NS"
"Td00001aa020726",0.506459375739993,-0.0732369040355562,0.941586919168274,"NS","NS","NS"
"Td00001aa020760",-0.080909007516053,0.879454133822879,0.0556524096009696,"NS","NS","NS"
"Td00001aa020766",0.319750404519433,-0.0852261541181878,0.930953924869582,"NS","NS","NS"
"Td00001aa020796",1.41232454954095,0.154572748909749,0.862308390868682,"Up","NS","NS"
"Td00001aa020858",-0.810816468776674,-0.605035511810647,0.146392332919542,"NS","NS","NS"
"Td00001aa020868",0.354397957225222,0.00586527432097129,0.994442209777986,"NS","NS","NS"
"Td00001aa020877",-0.0132867440331826,0.765411205926062,0.00761205551072187,"NS","NS","NS"
"Td00001aa020939",-0.936879802921929,-0.339868262857522,0.5305775248774,"NS","NS","NS"
"Td00001aa020969",0.24360256206834,0.733927066719896,0.312751407382765,"NS","NS","NS"
"Td00001aa020997",-0.979200964096502,0.279312561679399,0.727984598479437,"NS","NS","NS"
"Td00001aa021041",-0.783336650786842,-0.800774380720217,0.141189431460813,"NS","NS","NS"
"Td00001aa021055",1.03187231092421,0.0646141901827889,0.908703949933804,"Up","NS","NS"
"Td00001aa021062",0.290301116765761,0.24928210516933,0.652651546965567,"NS","NS","NS"
"Td00001aa021128",-0.0954713048578285,-0.333976624696409,0.727721724483584,"NS","NS","NS"
"Td00001aa021162",0.058803122534907,0.796465734034174,0.141602832146939,"NS","NS","NS"
"Td00001aa021209",0.330415836101023,0.103555287689774,0.845633476487626,"NS","NS","NS"
"Td00001aa021250",-0.194133803513817,-0.0620583978102255,0.924942732780485,"NS","NS","NS"
"Td00001aa021291",0.353577138895173,0.757522211454151,0.255208720909092,"NS","NS","NS"
"Td00001aa021318",-0.22907839387507,-0.440980583658392,0.527464919957784,"NS","NS","NS"
"Td00001aa021325",-0.245095887381064,0.0997389303516651,0.869357991234761,"NS","NS","NS"
"Td00001aa021422",0.106258183755828,0.294572182238514,0.572172446662517,"NS","NS","NS"
"Td00001aa021431",-0.242841933014124,-0.215833195164336,0.772470425328201,"NS","NS","NS"
"Td00001aa021432",-0.164391384597314,-0.152445053609676,0.90157662325724,"NS","NS","NS"
"Td00001aa021443",-0.352624662710077,-0.167727655296734,0.801826993759017,"NS","NS","NS"
"Td00001aa021468",-0.837593765603208,-0.419043207949596,0.555914444285574,"NS","NS","NS"
"Td00001aa021487",0.246782907889794,0.0288655110273832,0.962396743455413,"NS","NS","NS"
"Td00001aa021495",-0.117111814977384,0.494386421504139,0.359186928759893,"NS","NS","NS"
"Td00001aa021514",0.0568562490435636,0.0173189548858473,0.978701900157369,"NS","NS","NS"
"Td00001aa021538",0.23604425382288,1.67438185601038,NA,"NS",NA,"NS"
"Td00001aa021571",0.209164430971225,-0.481474280323198,0.475823357196934,"NS","NS","NS"
"Td00001aa021598",-0.409710157809071,-0.216356239350843,0.75277078096022,"NS","NS","NS"
"Td00001aa021611",0.053337874091512,-0.162750887608257,0.795045149031295,"NS","NS","NS"
"Td00001aa021637",-0.570803995103675,0.312077826423365,0.604060717204128,"NS","NS","NS"
"Td00001aa021651",-1.4176254352782,1.12784420047564,0.241213798805537,"Down","NS","NS"
"Td00001aa021652",2.32702034122341,1.10845949091351,NA,"Up",NA,NA
"Td00001aa021661",-0.554808550166646,-0.0715709189513304,0.935361983086838,"NS","NS","NS"
"Td00001aa021684",0.509026232171516,-1.79682853231792,0.000247680495258624,"NS","Down","NS"
"Td00001aa021685",-0.175873659063556,0.164925161440735,0.713060212004946,"NS","NS","NS"
"Td00001aa021702",-0.270245225957228,0.253876261356206,0.716093642576251,"NS","NS","NS"
"Td00001aa021716",-0.532831959383839,0.623262946846355,0.237572843722509,"NS","NS","NS"
"Td00001aa021741",0.693465676315617,-0.086414631436035,0.858065284174811,"NS","NS","NS"
"Td00001aa021797",-0.512660265627666,2.85847915679063,2.44415591530341e-10,"NS","Up","NS"
"Td00001aa021840",-0.112798391803885,0.703786331969195,0.0405518274110007,"NS","NS","NS"
"Td00001aa021847",0.0792393600786079,-0.0756087508671996,0.935010765091892,"NS","NS","NS"
"Td00001aa021849",-0.100614472423731,0.159629979024876,0.76013998164602,"NS","NS","NS"
"Td00001aa021863",-0.0237663155591436,-0.110747342505866,0.87149966546249,"NS","NS","NS"
"Td00001aa021881",0.11161429142971,1.08937212269966,3.0714073139465e-05,"NS","Up","NS"
"Td00001aa021919",0.625888553076061,0.251650333654374,0.447838702104915,"NS","NS","NS"
"Td00001aa021922",0.145721316183931,0.878937252141248,0.00233429285004184,"NS","NS","NS"
"Td00001aa021925",-0.108070823594754,0.471917756413404,0.34318586475001,"NS","NS","NS"
"Td00001aa021931",-0.570944465164725,0.370128287340125,0.47044784264662,"NS","NS","NS"
"Td00001aa021975",-0.267798687500789,1.53342321387672,0.00866075908806031,"NS","Up","NS"
"Td00001aa021997",-0.607330894985333,-0.562490168461385,0.563296323082245,"NS","NS","NS"
"Td00001aa022018",-0.751068758586605,-0.338455705835727,0.391909281339164,"NS","NS","NS"
"Td00001aa022044",0.0467781144414865,-0.446674325271418,0.495057592762485,"NS","NS","NS"
"Td00001aa022072",0.172991528229488,-0.143687944244258,0.826896023517875,"NS","NS","NS"
"Td00001aa022073",-0.578814599210915,0.147415294251838,0.788080061984643,"NS","NS","NS"
"Td00001aa022085",-0.106810726395213,0.383315365577777,0.343275023199752,"NS","NS","NS"
"Td00001aa022088",-0.332240004719219,-0.552944408742635,0.568582223984625,"NS","NS","NS"
"Td00001aa022092",-0.11778885321993,0.464627240411913,0.38326676982488,"NS","NS","NS"
"Td00001aa022125",-0.182810349180764,0.234164418376667,0.664945362769213,"NS","NS","NS"
"Td00001aa022134",-0.507928673265384,-0.796656990362517,0.150464155585406,"NS","NS","NS"
"Td00001aa022161",-0.297454909942158,-0.0664531009168062,0.942098983743815,"NS","NS","NS"
"Td00001aa022192",0.158357084925548,-0.765421336765319,0.351570821940596,"NS","NS","NS"
"Td00001aa022229",-0.0484770029141397,0.670264608416284,0.310011110065551,"NS","NS","NS"
"Td00001aa022232",0.236851377300109,0.88913955717854,0.00332795929410394,"NS","NS","NS"
"Td00001aa022257",-0.46569569404626,0.0551399452322088,0.958926133806011,"NS","NS","NS"
"Td00001aa022259",-0.206412555489144,0.750289846381366,0.0315683575101666,"NS","NS","NS"
"Td00001aa022269",-0.084783176370576,-0.825776400629973,0.178957235674412,"NS","NS","NS"
"Td00001aa022275",-0.111502135738543,0.097414901061517,0.777408559827918,"NS","NS","NS"
"Td00001aa022285",-0.292419465080842,0.457909388514422,0.350275407985751,"NS","NS","NS"
"Td00001aa022293",-0.521782167028169,-0.356555547443759,0.768816683543124,"NS","NS","NS"
"Td00001aa022297",-0.199543119760802,0.0348612399659609,0.951969527585815,"NS","NS","NS"
"Td00001aa022305",-0.214276986970276,0.353087906584271,0.452849083842093,"NS","NS","NS"
"Td00001aa022314",-0.213640087360818,-0.615343134914783,0.351241613124165,"NS","NS","NS"
"Td00001aa022327",0.402750945673457,-0.0471754659943262,0.94074687750949,"NS","NS","NS"
"Td00001aa022358",-0.871550141416306,-0.426630463456831,0.753510853274065,"NS","NS","NS"
"Td00001aa022398",-0.0241377995570989,1.37323736742805,0.0403743239302027,"NS","Up","NS"
"Td00001aa022414",-0.45680513385525,0.165676729849424,0.793852141853987,"NS","NS","NS"
"Td00001aa022445",0.298058190817793,-0.22195475435135,0.641550830107312,"NS","NS","NS"
"Td00001aa022450",0.126741929939227,0.396998894539524,0.518581017793258,"NS","NS","NS"
"Td00001aa022462",-0.1104841630927,0.348524726129062,0.437359186419505,"NS","NS","NS"
"Td00001aa022473",-0.12243946299582,0.895858433352952,0.00944128786925205,"NS","NS","NS"
"Td00001aa022477",0.419988757177358,-1.89376991527615,1.00246630410003e-10,"NS","Down","NS"
"Td00001aa022503",0.252461185131437,0.589273238492586,0.280154176796652,"NS","NS","NS"
"Td00001aa022519",0.287935493248841,-0.112172225128729,0.91063753517883,"NS","NS","NS"
"Td00001aa022538",0.122807338074354,0.786233673061725,0.0105538363645719,"NS","NS","NS"
"Td00001aa022561",-0.415025980881186,0.0372506028366375,0.939114019204795,"NS","NS","NS"
"Td00001aa022576",-0.35680205740987,-0.282733556767659,0.467505913304628,"NS","NS","NS"
"Td00001aa022584",-0.231409033808742,-0.190296359103193,0.844912870187495,"NS","NS","NS"
"Td00001aa022594",5.07724597845613,1.10011062885731,0.612070501553515,"Up","NS","NS"
"Td00001aa022605",-0.191957890888757,0.781657800991615,0.215921072500744,"NS","NS","NS"
"Td00001aa022606",-0.106797792396415,0.418082536428578,0.598522951552121,"NS","NS","NS"
"Td00001aa022611",-0.340626418285146,0.505895609136009,0.131339806548087,"NS","NS","NS"
"Td00001aa022620",0.132847881355177,0.789926596925772,0.174840660970556,"NS","NS","NS"
"Td00001aa022622",-0.13739334953551,0.655459919125222,0.0151165350217061,"NS","NS","NS"
"Td00001aa022629",0.216143795272107,-0.100988416830689,0.863178521545034,"NS","NS","NS"
"Td00001aa022637",-0.117490753964153,0.233709206838541,0.715981010185622,"NS","NS","NS"
"Td00001aa022642",0.113513648973407,0.268257588487974,0.64197630949271,"NS","NS","NS"
"Td00001aa022669",-0.388794335097038,-0.34073967242194,NA,"NS","NS","NS"
"Td00001aa022677",0.0789626045535703,0.913401141409841,0.0337936492841859,"NS","NS","NS"
"Td00001aa022679",0.023273274210062,0.360855666799691,0.558070331606613,"NS","NS","NS"
"Td00001aa022688",0.0128920696787655,3.99846689985147,0.0499152990484644,"NS","Up","NS"
"Td00001aa022696",-0.34096409882099,0.14037480713364,0.792241189291261,"NS","NS","NS"
"Td00001aa022720",-0.72808232314771,-1.10074323564306,0.131129440048946,"NS","NS","NS"
"Td00001aa022737",-0.660515923558288,1.10845949091351,NA,"NS",NA,"NS"
"Td00001aa022786",-0.565363565141749,0.245524329929049,0.698921631986252,"NS","NS","NS"
"Td00001aa022792",-0.241405676304697,0.389426474732566,0.366165378381629,"NS","NS","NS"
"Td00001aa022796",-0.103507216915782,0.368271869476955,0.403816092542073,"NS","NS","NS"
"Td00001aa022808",-0.402514977711247,0.389169666246653,0.538052538246634,"NS","NS","NS"
"Td00001aa022827",0.293920828537179,1.28462180320673,2.1884747095674e-05,"NS","Up","NS"
"Td00001aa022834",0.390839121630278,0.381838275546726,0.848743094068965,"NS","NS","NS"
"Td00001aa022835",-0.00486611800784,-0.117118900111247,0.839650487934088,"NS","NS","NS"
"Td00001aa022862",0.0649252744015395,0.095845980436524,0.934211754342882,"NS","NS","NS"
"Td00001aa022878",0.411663093540617,0.475945960482493,0.395407599981494,"NS","NS","NS"
"Td00001aa022889",0.0794639409268856,0.760171421492238,0.278010013969081,"NS","NS","NS"
"Td00001aa022902",0.0358609742118946,0.886991251579906,0.00193790100185573,"NS","NS","NS"
"Td00001aa022954",-0.544696498546634,-0.750012932325975,0.232892237124893,"NS","NS","NS"
"Td00001aa022963",1.32576221585418,2.00622909008734,5.47334069011694e-07,"Up","Up","Up"
"Td00001aa022969",3.33020628560317,1.69111324949567,NA,"Up",NA,NA
"Td00001aa023035",0.126121445769372,-0.39298237786494,0.421037297377902,"NS","NS","NS"
"Td00001aa023036",-0.1437854435875,-2.847509089715,1.78985599885082e-08,"NS","Down","NS"
"Td00001aa023037",0.598069848226116,1.1935565362281,3.00565665597213e-07,"NS","Up","NS"
"Td00001aa023049",0.441195596041921,0.776521712807928,0.201925914536637,"NS","NS","NS"
"Td00001aa023051",-0.401289984338949,0.344737825538944,0.645173687359841,"NS","NS","NS"
"Td00001aa023061",0.370698333954758,0.630570734095977,0.102029228106978,"NS","NS","NS"
"Td00001aa023083",-0.139186317380844,-0.204720131102156,0.743549306869205,"NS","NS","NS"
"Td00001aa023087",-0.719914489104696,0.0280485557384262,0.97755232094153,"NS","NS","NS"
"Td00001aa023093",-0.123402690141616,0.142886964182977,0.847652431302278,"NS","NS","NS"
"Td00001aa023101",0.682056982807376,-0.174562406859268,0.84184181533701,"NS","NS","NS"
"Td00001aa023139",-0.489673026731828,1.6682824640108,1.60908431359687e-05,"NS","Up","NS"
"Td00001aa023167",-0.0737110595260098,0.513069534616033,0.206745954077403,"NS","NS","NS"
"Td00001aa023181",-0.250239248879298,0.110484335970878,0.800856730027627,"NS","NS","NS"
"Td00001aa023188",-0.907894774532494,-0.0215996903794322,0.975753031193664,"NS","NS","NS"
"Td00001aa023196",-1.49464343781249,0.896436684828098,0.196133671028197,"Down","NS","NS"
"Td00001aa023230",-0.222085527532107,0.729164229275618,0.608273025602111,"NS","NS","NS"
"Td00001aa023262",-0.3546458849188,-2.19300009150748,0.00157588524479662,"NS","Down","NS"
"Td00001aa023274",-0.485520567765584,0.00572963974537337,0.99411601811597,"NS","NS","NS"
"Td00001aa023275",-0.707976899132602,-0.370543647684609,0.626523637725033,"NS","NS","NS"
"Td00001aa023291",-0.508678261934064,0.734795763318945,0.0287352808452475,"NS","NS","NS"
"Td00001aa023292",0.309076845878126,0.922751871120727,0.0235714671035987,"NS","NS","NS"
"Td00001aa023308",0.291189099312714,-1.79764095486873,0.0938197040892782,"NS","NS","NS"
"Td00001aa023318",-0.242045175027706,-0.646683337796485,0.159813821264248,"NS","NS","NS"
"Td00001aa023327",-0.129669614124216,0.829588894062632,0.146733543160502,"NS","NS","NS"
"Td00001aa023346",-0.392770436749598,-0.361637825592072,0.310336777981472,"NS","NS","NS"
"Td00001aa023370",0.547469754897298,0.00851199243416345,0.986116572396116,"NS","NS","NS"
"Td00001aa023371",0.120109162286243,0.427320845453664,0.244220422363369,"NS","NS","NS"
"Td00001aa023373",-0.478947960053877,0.406345889031773,0.375715444825389,"NS","NS","NS"
"Td00001aa023457",0.174400677226962,0.881872488532019,0.0218108316339096,"NS","NS","NS"
"Td00001aa023465",-0.563055474493915,0.0316453667618908,0.957076034451653,"NS","NS","NS"
"Td00001aa023472",0.230007462117193,0.731574758736549,0.0505871546956686,"NS","NS","NS"
"Td00001aa023487",-0.256131396869888,-0.388404173851525,0.544904309196849,"NS","NS","NS"
"Td00001aa023509",-0.355874260559828,-0.11717805800018,0.824429075859856,"NS","NS","NS"
"Td00001aa023537",-0.435865766263229,0.53997774187921,0.330291321106516,"NS","NS","NS"
"Td00001aa023540",0.0693862743692555,-0.139853543328456,0.873531475172078,"NS","NS","NS"
"Td00001aa023550",0.0756657161261831,-0.267204841777511,0.621238769429901,"NS","NS","NS"
"Td00001aa023589",-0.16126924310313,0.572097436918375,0.299966819565442,"NS","NS","NS"
"Td00001aa023611",1.00280012905745,1.29089611846291,3.87784209786469e-05,"Up","Up","Up"
"Td00001aa023612",0.0454000494367404,-0.302944094736892,0.508447190992181,"NS","NS","NS"
"Td00001aa023626",0.135973048500149,-0.0490552448088471,0.937032647030656,"NS","NS","NS"
"Td00001aa023633",0.206451523685211,1.86524225267962,8.91821200334004e-05,"NS","Up","NS"
"Td00001aa023647",-1.70767613854809,0.0667989810526413,0.899616978028096,"Down","NS","NS"
"Td00001aa023670",-1.26133205583756,-1.80376727879312,0.00379475862777426,"Down","Down","Down"
"Td00001aa023677",-0.312236530933431,0.209653362176331,0.853532411980188,"NS","NS","NS"
"Td00001aa023714",-0.034773330404435,0.402039030297322,0.293693184673186,"NS","NS","NS"
"Td00001aa023726",0.2128282599297,0.579454943279,0.028775596880939,"NS","NS","NS"
"Td00001aa023750",-0.136462533745297,0.822037971451643,0.0931414522008835,"NS","NS","NS"
"Td00001aa023757",-0.251750860631964,0.335740958490361,0.832572082982121,"NS","NS","NS"
"Td00001aa023764",-0.472743142645862,-0.64149020893443,0.0308109511179303,"NS","NS","NS"
"Td00001aa023772",0.24583738539796,0.662217973712531,0.259223972919716,"NS","NS","NS"
"Td00001aa023862",0.309989437014345,1.03695000694752,0.360111106681421,"NS","NS","NS"
"Td00001aa023871",-0.296378406334561,-0.315122976229053,0.80160217707065,"NS","NS","NS"
"Td00001aa023935",-0.052012741754008,0.0238598977054073,0.986508840546112,"NS","NS","NS"
"Td00001aa023949",0.374981391358228,-0.820847533077749,0.0537140665769782,"NS","NS","NS"
"Td00001aa023954",0.55883800548583,0.190881944596255,0.781772097998078,"NS","NS","NS"
"Td00001aa023968",-0.600622034173332,-0.63623042957256,0.213665387559912,"NS","NS","NS"
"Td00001aa023976",0.260428413797047,0.34524624245478,0.377166421619265,"NS","NS","NS"
"Td00001aa023980",-0.20276104537879,-0.963175454951268,NA,"NS","NS","NS"
"Td00001aa023995",-0.101546395470051,0.0898100667687585,0.921702919071465,"NS","NS","NS"
"Td00001aa024003",-0.051831358711943,-0.751111616008215,0.0467833165857683,"NS","NS","NS"
"Td00001aa024011",-0.046989911707856,0.541730839173317,0.0772485345307246,"NS","NS","NS"
"Td00001aa024032",-0.200786675531617,-1.49940860649404,NA,"NS",NA,"NS"
"Td00001aa024033",0.175640886764723,-0.150376351399082,0.89532109845658,"NS","NS","NS"
"Td00001aa024042",-0.105795232024896,0.157804199683967,0.828974681701829,"NS","NS","NS"
"Td00001aa024060",-0.146279131041655,0.700390840169684,0.0146363282604354,"NS","NS","NS"
"Td00001aa024071",-0.263617114922645,0.330389988337706,0.51621480103036,"NS","NS","NS"
"Td00001aa024089",0.393736860021525,-0.501703943058819,0.217897144912025,"NS","NS","NS"
"Td00001aa024097",0.267533152268921,1.15295396651005,3.7935269524923e-05,"NS","Up","NS"
"Td00001aa024101",-0.271469236715682,0.302127554533455,0.524538677064643,"NS","NS","NS"
"Td00001aa024103",0.158215275408626,0.347687022939458,0.617506433157716,"NS","NS","NS"
"Td00001aa024125",-0.180762314175495,-0.176048032529114,0.776943435432624,"NS","NS","NS"
"Td00001aa024130",0.223055864189992,0.47003665661101,0.38504673095196,"NS","NS","NS"
"Td00001aa024190",-0.101623116442512,-0.085060413525986,0.899905432857711,"NS","NS","NS"
"Td00001aa024194",0.0380812124426047,0.74536451685837,0.209941671837252,"NS","NS","NS"
"Td00001aa024202",-0.813257510544287,0.447500612307117,0.114391848901218,"NS","NS","NS"
"Td00001aa024211",-0.300122521156782,-0.187655336775381,0.844258315095376,"NS","NS","NS"
"Td00001aa024214",0.767740054044102,-0.0444226528644626,0.972141660392349,"NS","NS","NS"
"Td00001aa024218",-0.0389613194512023,0.277900950477255,0.677921171721812,"NS","NS","NS"
"Td00001aa024225",-1.85360113483961,-0.413342237243038,0.464278809398144,"Down","NS","NS"
"Td00001aa024231",0.713074677466465,0.641276947095155,0.29114759010013,"NS","NS","NS"
"Td00001aa024245",-0.161463701749334,0.399381612542037,0.239221057348524,"NS","NS","NS"
"Td00001aa024260",-0.141581725328892,0.398758512048781,0.40816888654167,"NS","NS","NS"
"Td00001aa024264",-0.0948858948318924,-0.114953507798223,0.898309026540318,"NS","NS","NS"
"Td00001aa024292",-1.1822091098324,0.548292692096166,0.576821972815815,"Down","NS","NS"
"Td00001aa024299",-0.026346144716909,0.531779074894645,0.204031495885668,"NS","NS","NS"
"Td00001aa024301",-0.258838162201648,0.494287735790492,0.235937024915372,"NS","NS","NS"
"Td00001aa024312",-0.04028560054609,0.718691271986001,0.486988534572241,"NS","NS","NS"
"Td00001aa024340",-0.786707059480247,-1.00712943340485,0.000614733935323827,"NS","Down","NS"
"Td00001aa024352",-0.614633360757085,-0.572937991368482,0.303250746990939,"NS","NS","NS"
"Td00001aa024374",-0.206242790607544,0.782261996029593,0.0645222885113545,"NS","NS","NS"
"Td00001aa024375",0.101128479738745,1.12327529645127,0.000233220396762964,"NS","Up","NS"
"Td00001aa024379",1.95385846442961,1.33547504216709,0.00280791740768955,"Up","Up","Up"
"Td00001aa024392",-0.923450612388312,-0.225535587215201,0.785337383278037,"NS","NS","NS"
"Td00001aa024423",-0.158441429064981,-1.10936768001407,0.546378899855867,"NS","NS","NS"
"Td00001aa024435",0.018679999568741,-2.24386798662574,1.2077009206352e-09,"NS","Down","NS"
"Td00001aa024440",0.245600039730838,0.125173126489922,0.876049982989302,"NS","NS","NS"
"Td00001aa024462",-0.262250796638444,-1.83397734435676,0.00161580529423331,"NS","Down","NS"
"Td00001aa024464",-0.133620253061034,0.293943221851314,0.630616098624536,"NS","NS","NS"
"Td00001aa024475",-0.0863381954371114,0.312428496496529,0.643104846539646,"NS","NS","NS"
"Td00001aa024497",0.270084586238448,0.0244144322163138,0.971729864436441,"NS","NS","NS"
"Td00001aa024515",-0.427456388861726,0.15295178219603,0.862036749591334,"NS","NS","NS"
"Td00001aa024551",-0.698816197473116,-0.188085181056671,0.818463347513949,"NS","NS","NS"
"Td00001aa024595",-0.247511484391301,0.28140828354215,0.81482130586639,"NS","NS","NS"
"Td00001aa024618",0.287063475631913,0.392585555564499,0.58841611057935,"NS","NS","NS"
"Td00001aa024647",0.380331736529047,0.6745452098812,0.0236210132723364,"NS","NS","NS"
"Td00001aa024655",-0.046680491939135,-1.13935312044788,0.60599432205345,"NS","NS","NS"
"Td00001aa024666",-0.462801843649617,-0.404599509576016,0.679541339137486,"NS","NS","NS"
"Td00001aa024674",1.01357162721096,0.448375808222652,0.510778817806019,"Up","NS","NS"
"Td00001aa024701",0.337486312100329,0.841877780247436,0.00208719532934156,"NS","NS","NS"
"Td00001aa024729",0.34696968045072,0.306166145481166,0.58990282734356,"NS","NS","NS"
"Td00001aa024734",1.02881962068411,0.58029845464883,0.344615451883454,"Up","NS","NS"
"Td00001aa024742",0.060562316523277,-0.367328784930442,0.31257106397245,"NS","NS","NS"
"Td00001aa024753",-0.489412848245787,0.215580683121514,0.747206919155532,"NS","NS","NS"
"Td00001aa024773",0.401997525001431,0.494819022001775,0.731362349985101,"NS","NS","NS"
"Td00001aa024779",0.0671806758264887,0.271921463816699,0.745819518962759,"NS","NS","NS"
"Td00001aa024781",-0.157976059786898,-1.36595627403317,0.384484016965101,"NS","NS","NS"
"Td00001aa024831",-0.156622182449513,0.578971182614924,0.129379459244054,"NS","NS","NS"
"Td00001aa024836",0.016504308773945,0.461897817517772,0.323872371636521,"NS","NS","NS"
"Td00001aa024849",0.316344428143102,-0.175118378319284,0.841180777295419,"NS","NS","NS"
"Td00001aa024852",0.0236882097186425,0.0629163354481053,0.940819673752381,"NS","NS","NS"
"Td00001aa024862",-0.0589423319107388,0.457885061339545,NA,"NS","NS","NS"
"Td00001aa024864",-0.456005658808669,0.108729907580648,0.850239288537199,"NS","NS","NS"
"Td00001aa024866",-0.564332059307923,0.587769295890718,0.111343661926703,"NS","NS","NS"
"Td00001aa024867",-0.712657329441672,0.652386477642719,0.0963665882910417,"NS","NS","NS"
"Td00001aa024870",0.69211998486846,0.462324841435747,0.37505991374901,"NS","NS","NS"
"Td00001aa024871",-1.10330057348111,-0.718977973831486,0.272092394020394,"Down","NS","NS"
"Td00001aa024876",-0.103881360209776,-0.0762094098091659,0.915495949926975,"NS","NS","NS"
"Td00001aa024896",0.674039391299527,-0.6642690742661,0.105730048187386,"NS","NS","NS"
"Td00001aa024935",-0.89261445438654,1.24216594327504,0.00813077462275249,"NS","Up","NS"
"Td00001aa024936",-1.09008938616597,0.311265727432241,NA,"Down","NS","NS"
"Td00001aa024937",-0.862040082544137,0.121511953436598,0.862082279235356,"NS","NS","NS"
"Td00001aa024939",0.108157623086175,0.581566745606725,0.255208720909092,"NS","NS","NS"
"Td00001aa024952",-2.27182334048076,3.08983390002275,1.79113494149634e-10,"Down","Up","NS"
"Td00001aa024953",-0.305201584043923,0.92640954238567,0.307426570784083,"NS","NS","NS"
"Td00001aa024956",-0.183055360347094,0.533084832418648,0.747206919155532,"NS","NS","NS"
"Td00001aa024970",-0.212883506386907,0.644748885242805,0.012560397539921,"NS","NS","NS"
"Td00001aa024975",0.360348360927343,-0.784444105998405,0.175239690344862,"NS","NS","NS"
"Td00001aa024999",-0.76996453080158,-0.622862178139648,0.506684613609927,"NS","NS","NS"
"Td00001aa025002",0.0745362848715333,-0.210731294381613,0.854644310539224,"NS","NS","NS"
"Td00001aa025005",-0.272057046166391,-0.0661188808072481,0.94074687750949,"NS","NS","NS"
"Td00001aa025008",0.807204861981312,-0.676427858084421,0.688484424164779,"NS","NS","NS"
"Td00001aa025021",-1.02466413275406,0.894327356117778,NA,"Down","NS","NS"
"Td00001aa025037",-0.212683205501415,0.687544235877516,0.0510113745413553,"NS","NS","NS"
"Td00001aa025038",-0.2832992752654,0.0287666623421414,0.974029525616226,"NS","NS","NS"
"Td00001aa025105",-0.0906657670331642,-0.192611239710999,0.764142722551873,"NS","NS","NS"
"Td00001aa025134",0.440812786236102,0.247055234745906,0.688378070531339,"NS","NS","NS"
"Td00001aa025144",-0.0875102421161748,0.353044707868037,0.673173104432269,"NS","NS","NS"
"Td00001aa025171",-1.25739224917616,0.278720978179956,0.563838218235112,"Down","NS","NS"
