"gene_td","gene_zm","log2FC_protein","log2FC_RNA","padj_RNA","DAP","DEG","highlight"
"Td00001aa019768","Zm00001eb402460",0.381992307432146,-1.4601225548597,0.390456557689306,"NS","NS","NS"
"Td00001aa019783","Zm00001eb002610",-0.113799830467517,0.584897513040196,0.490441445131376,"NS","NS","NS"
"Td00001aa019799","Zm00001eb002960",-0.0535635445681939,0.285412366125231,0.604386133542227,"NS","NS","NS"
"Td00001aa019844","Zm00001eb403120",-0.311463389813109,-0.499157218606222,0.384273506248817,"NS","NS","NS"
"Td00001aa019908","Zm00001eb403640",-0.171792473525066,0.357064325214613,0.42991244479057,"NS","NS","NS"
"Td00001aa019963","Zm00001eb404020",-0.544505632540443,-0.735580905493838,0.775169007920208,"NS","NS","NS"
"Td00001aa019975","Zm00001eb404110",-0.267128648429767,0.314483003166345,0.632023819289789,"NS","NS","NS"
"Td00001aa019985","Zm00001eb404250",-0.345405975368157,3.03775985178413,0.00496423486846947,"NS","Up","NS"
"Td00001aa019987","Zm00001eb404270",0.235835505889245,0.629952712844021,0.165422552026766,"NS","NS","NS"
"Td00001aa019999","Zm00001eb404340",0.162132810520878,0.514809008620046,0.241135546396421,"NS","NS","NS"
"Td00001aa020008","Zm00001eb404400",-0.271206269010328,0.0685293820370415,0.918092094200768,"NS","NS","NS"
"Td00001aa020035","Zm00001eb112590",0.677858171716444,0.430531328218151,0.41532692158158,"NS","NS","NS"
"Td00001aa020044","Zm00001eb112560",-0.310389207158254,-0.556056041082016,0.405491697350872,"NS","NS","NS"
"Td00001aa020052","Zm00001eb112480",-0.154574352298485,-0.692452241828383,0.194163277300843,"NS","NS","NS"
"Td00001aa020162","Zm00001eb090730",1.02769359846799,0.447202951479028,0.338121666360171,"Up","NS","NS"
"Td00001aa020170","Zm00001eb090830",-0.790847500452346,0.205783067378447,0.726409485819248,"NS","NS","NS"
"Td00001aa020225","Zm00001eb091400",-0.271987587950307,-1.44917500252877,0.00336398925929179,"NS","Down","NS"
"Td00001aa020249","Zm00001eb201030",-0.21043356399128,0.390650195244147,0.729765013940702,"NS","NS","NS"
"Td00001aa020270","Zm00001eb091850",0.0183238889221663,1.01719592755309,0.001291665616089,"NS","Up","NS"
"Td00001aa020372","Zm00001eb093120",-0.176669051199334,0.007773682362622,0.992381123269739,"NS","NS","NS"
"Td00001aa020375","Zm00001eb093150",-0.712673415787274,-0.670860694476676,0.241455050652745,"NS","NS","NS"
"Td00001aa020381","Zm00001eb093250",0.183029645112341,0.128948944843702,0.857138614039641,"NS","NS","NS"
"Td00001aa020419","Zm00001eb093590",0.362650133213321,0.20532668914542,0.775206432015313,"NS","NS","NS"
"Td00001aa020461","Zm00001eb094220",-0.0090926824088095,0.51709907621719,0.394837030212297,"NS","NS","NS"
"Td00001aa020513","Zm00001eb094580",-0.493752249495417,-0.714312051020355,0.431624096340105,"NS","NS","NS"
"Td00001aa020530","Zm00001eb094730",-0.20482639679312,-0.294358610041274,0.596701349088402,"NS","NS","NS"
"Td00001aa020539","Zm00001eb094840",-0.589002471100926,-0.0389398204060345,0.959692762963377,"NS","NS","NS"
"Td00001aa020548","Zm00001eb094940",-0.324723766441572,0.545022720159748,0.277662533416985,"NS","NS","NS"
"Td00001aa020557","Zm00001eb095030",-0.593804142447244,-0.820015092159798,0.645710072287825,"NS","NS","NS"
"Td00001aa020578","Zm00001eb095240",0.102818243203324,0.0146842752326911,0.986767847810454,"NS","NS","NS"
"Td00001aa020604","Zm00001eb095510",-0.285215485848579,-0.153717690954066,0.807029314005279,"NS","NS","NS"
"Td00001aa020606","Zm00001eb095540",0.00800373784471099,0.666745350716168,0.13025582631202,"NS","NS","NS"
"Td00001aa020635","Zm00001eb095790",-0.456821163157666,0.268869815007941,0.661576121718954,"NS","NS","NS"
"Td00001aa020661","Zm00001eb096070",0.116922587056808,0.273277401436983,0.685880871207076,"NS","NS","NS"
"Td00001aa020670","Zm00001eb096130",-0.390057275335079,0.140720864662196,0.828727579228411,"NS","NS","NS"
"Td00001aa020699","Zm00001eb247760",-0.871218063660653,-2.06003566417779,4.10676235779305e-06,"NS","Down","NS"
"Td00001aa020722","Zm00001eb096920",-0.28875632506851,0.299482334213271,0.651715148236943,"NS","NS","NS"
"Td00001aa020726","Zm00001eb096930",0.506459375739993,0.369647015168521,0.571355099721079,"NS","NS","NS"
"Td00001aa020760","Zm00001eb097180",-0.080909007516053,0.30189335732551,0.648707065731771,"NS","NS","NS"
"Td00001aa020766","Zm00001eb097240",0.319750404519433,-0.0311512166354418,0.976671252049241,"NS","NS","NS"
"Td00001aa020796","Zm00001eb097730",1.41232454954095,0.742943817934604,0.188758814449049,"Up","NS","NS"
"Td00001aa020858","Zm00001eb098370",-0.810816468776674,-0.203659833664699,0.754094781382646,"NS","NS","NS"
"Td00001aa020868","Zm00001eb098450",0.354397957225222,0.125774128303249,0.827172133613437,"NS","NS","NS"
"Td00001aa020877","Zm00001eb098580",-0.0132867440331826,-0.0281905769134002,0.969095707148881,"NS","NS","NS"
"Td00001aa020939","Zm00001eb099120",-0.936879802921929,0.611854071525592,0.220542920911876,"NS","NS","NS"
"Td00001aa020969","Zm00001eb099280",0.24360256206834,-0.224202715041597,0.730860430253385,"NS","NS","NS"
"Td00001aa020997","Zm00001eb099580",-0.979200964096502,-0.395421837899263,0.48916621751666,"NS","NS","NS"
"Td00001aa021055","Zm00001eb100100",1.03187231092421,-0.439755413807435,0.436477825571765,"Up","NS","NS"
"Td00001aa021062","Zm00001eb100180",0.290301116765761,0.347599326723981,0.579198943166763,"NS","NS","NS"
"Td00001aa021128","Zm00001eb100920",-0.0954713048578285,-1.21235867306044,0.0511030691107226,"NS","NS","NS"
"Td00001aa021145","Zm00001eb101090",-0.334489161321058,0.145556219563479,0.812325601665281,"NS","NS","NS"
"Td00001aa021202","Zm00001eb101680",0.272328327643497,0.562024081876743,0.567717777640377,"NS","NS","NS"
"Td00001aa021209","Zm00001eb101750",0.330415836101023,0.184215861667564,0.726409485819248,"NS","NS","NS"
"Td00001aa021250","Zm00001eb102120",-0.194133803513817,-2.15783807030504,0.0519657548015627,"NS","NS","NS"
"Td00001aa021291","Zm00001eb102500",0.353577138895173,-0.268474961513454,0.672483746428962,"NS","NS","NS"
"Td00001aa021318","Zm00001eb102710",-0.22907839387507,0.0645076582437131,0.934072786791773,"NS","NS","NS"
"Td00001aa021325","Zm00001eb102760",-0.245095887381064,0.293744633892525,0.66312128741259,"NS","NS","NS"
"Td00001aa021399","Zm00001eb103380",0.016785558512286,0.0699206190100836,0.964185719852726,"NS","NS","NS"
"Td00001aa021422","Zm00001eb103580",0.106258183755828,0.11761835869844,0.891317117273534,"NS","NS","NS"
"Td00001aa021431","Zm00001eb103760",-0.242841933014124,0.042296836159475,0.94925990176395,"NS","NS","NS"
"Td00001aa021432","Zm00001eb103800",-0.164391384597314,-0.425969326391232,0.542117086179071,"NS","NS","NS"
"Td00001aa021443","Zm00001eb103900",-0.352624662710077,-0.195128583075377,0.780302063028522,"NS","NS","NS"
"Td00001aa021468","Zm00001eb104070",-0.837593765603208,0.265534015982361,0.741848357334603,"NS","NS","NS"
"Td00001aa021487","Zm00001eb104290",0.246782907889794,0.102474008290408,0.889937150190603,"NS","NS","NS"
"Td00001aa021514","Zm00001eb104510",0.0568562490435636,-0.432684411330345,0.537690447386109,"NS","NS","NS"
"Td00001aa021538","Zm00001eb104730",0.23604425382288,-0.230592491878973,0.947388875378312,"NS","NS","NS"
"Td00001aa021571","Zm00001eb105000",0.209164430971225,-0.757319662032191,0.463484862864223,"NS","NS","NS"
"Td00001aa021598","Zm00001eb105310",-0.409710157809071,-0.0164151463836652,0.983172520987292,"NS","NS","NS"
"Td00001aa021611","Zm00001eb105540",0.053337874091512,0.107727685960058,0.870252603600146,"NS","NS","NS"
"Td00001aa021637","Zm00001eb105750",-0.570803995103675,0.425384359520178,0.44938640130387,"NS","NS","NS"
"Td00001aa021652","Zm00001eb105870",2.32702034122341,-1.00185513609006,0.623673213275264,"Up","NS","NS"
"Td00001aa021661","Zm00001eb105960",-0.554808550166646,0.29484225304748,0.694615157673358,"NS","NS","NS"
"Td00001aa021684","Zm00001eb106160",0.509026232171516,-0.988920834843778,0.31300110388579,"NS","NS","NS"
"Td00001aa021685","Zm00001eb106180",-0.175873659063556,-0.121760777512488,0.876600721327993,"NS","NS","NS"
"Td00001aa021702","Zm00001eb106360",-0.270245225957228,0.560189208233824,0.300108598854465,"NS","NS","NS"
"Td00001aa021716","Zm00001eb106450",-0.532831959383839,-0.019250249792884,0.98201531162747,"NS","NS","NS"
"Td00001aa021741","Zm00001eb106680",0.693465676315617,0.0720799613080561,0.925998701189852,"NS","NS","NS"
"Td00001aa021797","Zm00001eb324700",-0.512660265627666,3.88397208219469,2.76406236418314e-24,"NS","Up","NS"
"Td00001aa021840","Zm00001eb107590",-0.112798391803885,0.43189002277888,0.494226199242778,"NS","NS","NS"
"Td00001aa021847","Zm00001eb107690",0.0792393600786079,0.586702952499901,0.37861263977607,"NS","NS","NS"
"Td00001aa021849","Zm00001eb107710",-0.100614472423731,0.458205390353734,0.375112400709495,"NS","NS","NS"
"Td00001aa021863","Zm00001eb325830",-0.0237663155591436,0.190413020147215,0.806361219047788,"NS","NS","NS"
"Td00001aa021881","Zm00001eb108120",0.11161429142971,0.777896884555836,0.0707309678804162,"NS","NS","NS"
"Td00001aa021919","Zm00001eb108410",0.625888553076061,0.413434278892888,0.353711670990083,"NS","NS","NS"
"Td00001aa021925","Zm00001eb108470",-0.108070823594754,0.396990190072684,0.470974645044566,"NS","NS","NS"
"Td00001aa021931","Zm00001eb108570",-0.570944465164725,0.355344103696071,0.598692759789261,"NS","NS","NS"
"Td00001aa021975","Zm00001eb327220",-0.267798687500789,0.591672790945462,0.806361219047788,"NS","NS","NS"
"Td00001aa021997","Zm00001eb109300",-0.607330894985333,0.0891798665880354,0.905821896989914,"NS","NS","NS"
"Td00001aa022018","Zm00001eb109570",-0.751068758586605,0.208942391564599,0.736583112754158,"NS","NS","NS"
"Td00001aa022044","Zm00001eb109880",0.0467781144414865,-0.030604666353697,0.972507823428837,"NS","NS","NS"
"Td00001aa022072","Zm00001eb110080",0.172991528229488,0.614720599862253,0.280139059726959,"NS","NS","NS"
"Td00001aa022085","Zm00001eb110270",-0.106810726395213,-0.313149589015004,0.67808131354153,"NS","NS","NS"
"Td00001aa022088","Zm00001eb110300",-0.332240004719219,0.00433677252579722,0.995211855860445,"NS","NS","NS"
"Td00001aa022125","Zm00001eb110650",-0.182810349180764,-0.228357337898117,0.787268120700791,"NS","NS","NS"
"Td00001aa022161","Zm00001eb111020",-0.297454909942158,0.385719369913922,0.510358412163221,"NS","NS","NS"
"Td00001aa022192","Zm00001eb111400",0.158357084925548,0.224299911675364,0.74723603644482,"NS","NS","NS"
"Td00001aa022229","Zm00001eb111690",-0.0484770029141397,-0.404658758429285,0.576278130738779,"NS","NS","NS"
"Td00001aa022232","Zm00001eb111720",0.236851377300109,0.432835103147679,0.432953849016076,"NS","NS","NS"
"Td00001aa022257","Zm00001eb111890",-0.46569569404626,-0.374915338229582,0.700419887635193,"NS","NS","NS"
"Td00001aa022259","Zm00001eb111910",-0.206412555489144,0.379549419398841,0.496764540531355,"NS","NS","NS"
"Td00001aa022269","Zm00001eb111990",-0.084783176370576,-0.234138596624588,0.773818739916553,"NS","NS","NS"
"Td00001aa022275","Zm00001eb112040",-0.111502135738543,-0.137014377436386,0.865939382789741,"NS","NS","NS"
"Td00001aa022293","Zm00001eb297760",-0.521782167028169,-0.433632368053673,0.611134802073812,"NS","NS","NS"
"Td00001aa022297","Zm00001eb297230",-0.199543119760802,-0.0829517767158431,0.897924654112573,"NS","NS","NS"
"Td00001aa022305","Zm00001eb297260",-0.214276986970276,0.452936164729471,0.345948151570924,"NS","NS","NS"
"Td00001aa022314","Zm00001eb297390",-0.213640087360818,0.307354553601599,0.695317229460181,"NS","NS","NS"
"Td00001aa022327","Zm00001eb297500",0.402750945673457,-0.136831017495871,0.839767400148613,"NS","NS","NS"
"Td00001aa022358","Zm00001eb297170",-0.871550141416306,-0.711432775884519,0.283965580015476,"NS","NS","NS"
"Td00001aa022398","Zm00001eb296550",-0.0241377995570989,0.633619260550379,0.212774221029782,"NS","NS","NS"
"Td00001aa022414","Zm00001eb296460",-0.45680513385525,0.678399109268797,0.121428451246573,"NS","NS","NS"
"Td00001aa022445","Zm00001eb296120",0.298058190817793,0.608154176883255,0.284006304726033,"NS","NS","NS"
"Td00001aa022450","Zm00001eb296070",0.126741929939227,-0.163386613636988,0.809097990102229,"NS","NS","NS"
"Td00001aa022462","Zm00001eb295910",-0.1104841630927,-0.0133449262805271,0.985302658270157,"NS","NS","NS"
"Td00001aa022473","Zm00001eb295820",-0.12243946299582,1.03953879710734,0.00652378277134547,"NS","Up","NS"
"Td00001aa022503","Zm00001eb295460",0.252461185131437,-0.186673669100295,0.931521954634499,"NS","NS","NS"
"Td00001aa022519","Zm00001eb295310",0.287935493248841,0.711888692033583,0.377075323316146,"NS","NS","NS"
"Td00001aa022538","Zm00001eb294990",0.122807338074354,0.337352612910912,0.568363523267657,"NS","NS","NS"
"Td00001aa022561","Zm00001eb294790",-0.415025980881186,0.152329759346102,0.815999552792587,"NS","NS","NS"
"Td00001aa022584","Zm00001eb294570",-0.231409033808742,-0.279342878354201,0.685200943033618,"NS","NS","NS"
"Td00001aa022594","Zm00001eb294480",5.07724597845613,-1.12116053046805,0.236125369607787,"Up","NS","NS"
"Td00001aa022597","Zm00001eb294420",0.377985049374834,0.784743736474159,0.0680663462622109,"NS","NS","NS"
"Td00001aa022605","Zm00001eb294330",-0.191957890888757,-0.18649365915169,0.820539360606425,"NS","NS","NS"
"Td00001aa022606","Zm00001eb294310",-0.106797792396415,-0.0678989250161876,0.922915719313724,"NS","NS","NS"
"Td00001aa022611","Zm00001eb294250",-0.340626418285146,0.0341116402596286,0.967023639800226,"NS","NS","NS"
"Td00001aa022620","Zm00001eb294160",0.132847881355177,0.308877974724085,0.6399291460141,"NS","NS","NS"
"Td00001aa022622","Zm00001eb294130",-0.13739334953551,0.356544253580869,0.544807397925036,"NS","NS","NS"
"Td00001aa022637","Zm00001eb293760",-0.117490753964153,-0.272335427319716,0.625879566539989,"NS","NS","NS"
"Td00001aa022640","Zm00001eb293780",1.30490214264019,-0.531451883434583,0.802328899976798,"Up","NS","NS"
"Td00001aa022642","Zm00001eb293810",0.113513648973407,0.223448691982161,0.726409485819248,"NS","NS","NS"
"Td00001aa022669","Zm00001eb293670",-0.388794335097038,-0.812010177092264,0.337392317113757,"NS","NS","NS"
"Td00001aa022677","Zm00001eb293540",0.0789626045535703,0.256700690205924,0.645550214262881,"NS","NS","NS"
"Td00001aa022679","Zm00001eb293530",0.023273274210062,0.470362913839129,0.288416153196203,"NS","NS","NS"
"Td00001aa022688","Zm00001eb293460",0.0128920696787655,-0.372198899595584,0.726409485819248,"NS","NS","NS"
"Td00001aa022696","Zm00001eb293360",-0.34096409882099,0.65730617176964,0.268952388308073,"NS","NS","NS"
"Td00001aa022720","Zm00001eb293180",-0.72808232314771,0.21821295199361,0.704873223347063,"NS","NS","NS"
"Td00001aa022737","Zm00001eb292960",-0.660515923558288,-0.344285721954325,0.721810687572236,"NS","NS","NS"
"Td00001aa022786","Zm00001eb292420",-0.565363565141749,-0.266724522115343,0.731804760134383,"NS","NS","NS"
"Td00001aa022792","Zm00001eb292370",-0.241405676304697,0.299686507973163,0.604150915245182,"NS","NS","NS"
"Td00001aa022796","Zm00001eb292340",-0.103507216915782,0.838136713988552,0.0922749629301947,"NS","NS","NS"
"Td00001aa022808","Zm00001eb292310",-0.402514977711247,0.504020160145906,0.338563795405042,"NS","NS","NS"
"Td00001aa022827","Zm00001eb292100",0.293920828537179,0.301414316705159,0.646035626149506,"NS","NS","NS"
"Td00001aa022834","Zm00001eb291980",0.390839121630278,0.508084520154754,0.354102160411482,"NS","NS","NS"
"Td00001aa022862","Zm00001eb291670",0.0649252744015395,-0.00288985905548212,0.997301102011769,"NS","NS","NS"
"Td00001aa022878","Zm00001eb291460",0.411663093540617,0.192293185904741,0.776732138381418,"NS","NS","NS"
"Td00001aa022889","Zm00001eb291360",0.0794639409268856,0.382848952638223,0.481541083291176,"NS","NS","NS"
"Td00001aa022902","Zm00001eb291240",0.0358609742118946,0.484238382353605,0.310425672931408,"NS","NS","NS"
"Td00001aa022963","Zm00001eb290370",1.32576221585418,0.839915342753536,0.133224658265436,"Up","NS","NS"
"Td00001aa022969","Zm00001eb290330",3.33020628560317,4.23882503210108,0.0223387760701866,"Up","Up","Up"
"Td00001aa023035","Zm00001eb289690",0.126121445769372,-0.0962702643554342,0.91388869648243,"NS","NS","NS"
"Td00001aa023037","Zm00001eb289680",0.598069848226116,0.622354484187287,0.317572759163622,"NS","NS","NS"
"Td00001aa023049","Zm00001eb289570",0.441195596041921,0.00807351824848314,0.991231572437965,"NS","NS","NS"
"Td00001aa023051","Zm00001eb289550",-0.401289984338949,0.39709008724308,0.531538299940885,"NS","NS","NS"
"Td00001aa023061","Zm00001eb289460",0.370698333954758,0.614304650307913,0.119936556373433,"NS","NS","NS"
"Td00001aa023083","Zm00001eb289240",-0.139186317380844,0.458892889246126,0.384351661979032,"NS","NS","NS"
"Td00001aa023087","Zm00001eb289200",-0.719914489104696,0.08240614130488,0.92748829190554,"NS","NS","NS"
"Td00001aa023093","Zm00001eb289150",-0.123402690141616,0.34949865210168,0.551649784979765,"NS","NS","NS"
"Td00001aa023101","Zm00001eb289050",0.682056982807376,0.144929427168513,0.854929385675668,"NS","NS","NS"
"Td00001aa023167","Zm00001eb288340",-0.0737110595260098,0.16832308007502,0.806301637271924,"NS","NS","NS"
"Td00001aa023181","Zm00001eb288200",-0.250239248879298,0.521139367332565,0.232140409390055,"NS","NS","NS"
"Td00001aa023188","Zm00001eb288150",-0.907894774532494,-0.456076608196066,0.474135610976946,"NS","NS","NS"
"Td00001aa023196","Zm00001eb288100",-1.49464343781249,0.482578249760346,0.526438726504665,"Down","NS","NS"
"Td00001aa023230","Zm00001eb287770",-0.222085527532107,-0.0979231942368245,0.954867316762687,"NS","NS","NS"
"Td00001aa023262","Zm00001eb287410",-0.3546458849188,-0.791485129868318,0.236685309124446,"NS","NS","NS"
"Td00001aa023274","Zm00001eb287240",-0.485520567765584,0.101598940639683,0.929320553522704,"NS","NS","NS"
"Td00001aa023275","Zm00001eb287230",-0.707976899132602,-0.00414893151920911,0.995701876943862,"NS","NS","NS"
"Td00001aa023291","Zm00001eb287090",-0.508678261934064,0.36824876566502,0.715022925571221,"NS","NS","NS"
"Td00001aa023292","Zm00001eb287080",0.309076845878126,0.946957013254993,0.0398258426424207,"NS","NS","NS"
"Td00001aa023308","Zm00001eb286920",0.291189099312714,5.1308544666116e-05,0.999902850166677,"NS","NS","NS"
"Td00001aa023318","Zm00001eb286850",-0.242045175027706,-0.778162737154149,0.174254860708967,"NS","NS","NS"
"Td00001aa023327","Zm00001eb286730",-0.129669614124216,0.528812393470214,0.416583425245008,"NS","NS","NS"
"Td00001aa023346","Zm00001eb286470",-0.392770436749598,-0.540183089991437,0.253783807739075,"NS","NS","NS"
"Td00001aa023370","Zm00001eb286220",0.547469754897298,-0.236837301863534,0.704839502837431,"NS","NS","NS"
"Td00001aa023371","Zm00001eb286210",0.120109162286243,0.195288793050465,0.729856068550812,"NS","NS","NS"
"Td00001aa023373","Zm00001eb286140",-0.478947960053877,0.525711118402524,0.363076150843563,"NS","NS","NS"
"Td00001aa023465","Zm00001eb285140",-0.563055474493915,0.182864660741971,0.770067592398079,"NS","NS","NS"
"Td00001aa023472","Zm00001eb285090",0.230007462117193,0.586727537988264,0.184374292480625,"NS","NS","NS"
"Td00001aa023487","Zm00001eb284960",-0.256131396869888,0.107933457569016,0.88507487696168,"NS","NS","NS"
"Td00001aa023509","Zm00001eb284640",-0.355874260559828,0.386987492114791,0.471566773315601,"NS","NS","NS"
"Td00001aa023537","Zm00001eb284320",-0.435865766263229,0.331406232117752,0.653844373703541,"NS","NS","NS"
"Td00001aa023540","Zm00001eb284300",0.0693862743692555,0.041247124215347,0.960615245086639,"NS","NS","NS"
"Td00001aa023550","Zm00001eb284260",0.0756657161261831,-0.383373020989969,0.484120369963488,"NS","NS","NS"
"Td00001aa023589","Zm00001eb283980",-0.16126924310313,0.349183983846743,0.52577165024615,"NS","NS","NS"
"Td00001aa023611","Zm00001eb283810",1.00280012905745,0.824469388826124,0.0596570132574709,"Up","NS","NS"
"Td00001aa023612","Zm00001eb283800",0.0454000494367404,-0.496931147244802,0.510357129523362,"NS","NS","NS"
"Td00001aa023626","Zm00001eb283640",0.135973048500149,-0.209400296319295,0.709354539987769,"NS","NS","NS"
"Td00001aa023633","Zm00001eb283570",0.206451523685211,2.23237947628607,0.388396338471914,"NS","NS","NS"
"Td00001aa023647","Zm00001eb283450",-1.70767613854809,-0.00653091352378115,0.993783074612099,"Down","NS","NS"
"Td00001aa023670","Zm00001eb283230",-1.26133205583756,-1.55092856764649,0.038398065824981,"Down","Down","Down"
"Td00001aa023677","Zm00001eb283130",-0.312236530933431,-0.124694130773794,0.902069710656349,"NS","NS","NS"
"Td00001aa023714","Zm00001eb282780",-0.034773330404435,0.231386565585525,0.701705309036658,"NS","NS","NS"
"Td00001aa023726","Zm00001eb282710",0.2128282599297,0.338249353148251,0.475722665260506,"NS","NS","NS"
"Td00001aa023738","Zm00001eb282590",0.367663504252448,-1.33838126272809,0.358024485810264,"NS","NS","NS"
"Td00001aa023757","Zm00001eb282430",-0.251750860631964,-0.5025657710956,0.766044573890692,"NS","NS","NS"
"Td00001aa023764","Zm00001eb282320",-0.472743142645862,-0.297525908082243,0.592720361369136,"NS","NS","NS"
"Td00001aa023772","Zm00001eb282310",0.24583738539796,0.357914447711553,0.562794118827578,"NS","NS","NS"
"Td00001aa023820","Zm00001eb268050",0.102882733329712,0.382319127384098,0.486198975025314,"NS","NS","NS"
"Td00001aa023862","Zm00001eb267410",0.309989437014345,-0.389622741291665,0.792315587521406,"NS","NS","NS"
"Td00001aa023871","Zm00001eb282820",-0.296378406334561,-0.37358227159937,0.53020297578794,"NS","NS","NS"
"Td00001aa023910","Zm00001eb267580",0.00509055901230358,0.797221660025295,0.147482318914695,"NS","NS","NS"
"Td00001aa023918","Zm00001eb267470",-0.0816556496538413,-0.525381392866095,0.266915563947195,"NS","NS","NS"
"Td00001aa023935","Zm00001eb065340",-0.052012741754008,0.590041976345266,0.624275804707685,"NS","NS","NS"
"Td00001aa023949","Zm00001eb065160",0.374981391358228,-0.115512492752595,0.888744578279905,"NS","NS","NS"
"Td00001aa023954","Zm00001eb065090",0.55883800548583,0.164908043943498,0.795852363730786,"NS","NS","NS"
"Td00001aa023968","Zm00001eb064890",-0.600622034173332,-0.413163047758022,0.649506151079788,"NS","NS","NS"
"Td00001aa023976","Zm00001eb064810",0.260428413797047,-0.219490709160722,0.726409485819248,"NS","NS","NS"
"Td00001aa023980","Zm00001eb064770",-0.20276104537879,0.13831052782963,0.910337073345565,"NS","NS","NS"
"Td00001aa023995","Zm00001eb064650",-0.101546395470051,0.0471268163891313,0.949296941817635,"NS","NS","NS"
"Td00001aa024003","Zm00001eb064600",-0.051831358711943,-0.0652117393772731,0.936861047313206,"NS","NS","NS"
"Td00001aa024011","Zm00001eb064570",-0.046989911707856,0.103382200513158,0.876011794382032,"NS","NS","NS"
"Td00001aa024032","Zm00001eb064390",-0.200786675531617,0.344109895973403,0.622716645365894,"NS","NS","NS"
"Td00001aa024033","Zm00001eb064380",0.175640886764723,0.124269256878204,0.879307914047103,"NS","NS","NS"
"Td00001aa024042","Zm00001eb064300",-0.105795232024896,0.218706910138088,0.772439841341832,"NS","NS","NS"
"Td00001aa024060","Zm00001eb064120",-0.146279131041655,0.307975745423257,0.528193500994343,"NS","NS","NS"
"Td00001aa024071","Zm00001eb064000",-0.263617114922645,0.587751072449152,0.174165374831688,"NS","NS","NS"
"Td00001aa024089","Zm00001eb063870",0.393736860021525,0.268650612687805,0.744687692701004,"NS","NS","NS"
"Td00001aa024097","Zm00001eb063770",0.267533152268921,0.577008762253809,0.339763390909399,"NS","NS","NS"
"Td00001aa024101","Zm00001eb063720",-0.271469236715682,0.448914063673804,0.283933278207673,"NS","NS","NS"
"Td00001aa024103","Zm00001eb063700",0.158215275408626,-0.483443731755976,0.561864432638164,"NS","NS","NS"
"Td00001aa024125","Zm00001eb063500",-0.180762314175495,-0.237955591140146,0.757198767382342,"NS","NS","NS"
"Td00001aa024130","Zm00001eb063430",0.223055864189992,0.381107666603359,0.541671347426192,"NS","NS","NS"
"Td00001aa024171","Zm00001eb062910",0.152576066166103,0.141582760611424,0.888132856893231,"NS","NS","NS"
"Td00001aa024188","Zm00001eb062800",0.48236132313271,-0.0441759063000076,0.957974865122688,"NS","NS","NS"
"Td00001aa024190","Zm00001eb062770",-0.101623116442512,-0.199641448320893,0.732893961604904,"NS","NS","NS"
"Td00001aa024194","Zm00001eb062720",0.0380812124426047,0.294088923117027,0.706484651177264,"NS","NS","NS"
"Td00001aa024211","Zm00001eb062550",-0.300122521156782,-0.250545003831149,0.749762478047216,"NS","NS","NS"
"Td00001aa024214","Zm00001eb062510",0.767740054044102,0.826619570305221,0.318606067671357,"NS","NS","NS"
"Td00001aa024218","Zm00001eb062480",-0.0389613194512023,-0.287288010876804,0.787110697024844,"NS","NS","NS"
"Td00001aa024225","Zm00001eb062390",-1.85360113483961,-1.76808147536345,0.35453559067194,"Down","NS","NS"
"Td00001aa024231","Zm00001eb062330",0.713074677466465,0.578353277563291,0.257748803963123,"NS","NS","NS"
"Td00001aa024245","Zm00001eb062180",-0.161463701749334,-0.599163667170169,0.498672968085496,"NS","NS","NS"
"Td00001aa024260","Zm00001eb062070",-0.141581725328892,-0.0467572283290666,0.952167842710438,"NS","NS","NS"
"Td00001aa024264","Zm00001eb062010",-0.0948858948318924,0.112842721960997,0.891627779207815,"NS","NS","NS"
"Td00001aa024292","Zm00001eb061750",-1.1822091098324,0.142117079147943,0.85216982178803,"Down","NS","NS"
"Td00001aa024299","Zm00001eb061570",-0.026346144716909,0.0511065887327856,0.945648634391599,"NS","NS","NS"
"Td00001aa024301","Zm00001eb061560",-0.258838162201648,-0.148554696256055,0.810283435509277,"NS","NS","NS"
"Td00001aa024312","Zm00001eb061470",-0.04028560054609,0.640693541915638,0.479945346981513,"NS","NS","NS"
"Td00001aa024340","Zm00001eb061180",-0.786707059480247,-0.827122484524924,0.0580051428583295,"NS","NS","NS"
"Td00001aa024352","Zm00001eb212820",-0.614633360757085,-1.05914456988234,0.0484060175165482,"NS","Down","NS"
"Td00001aa024374","Zm00001eb060760",-0.206242790607544,-0.0453085262231612,0.955922948551646,"NS","NS","NS"
"Td00001aa024375","Zm00001eb060730",0.101128479738745,0.0944712175087169,0.893768827320783,"NS","NS","NS"
"Td00001aa024379","Zm00001eb060680",1.95385846442961,0.871409341892544,0.154698970606786,"Up","NS","NS"
"Td00001aa024383","Zm00001eb060640",-0.293546111343508,0.379031751906335,0.570499388355326,"NS","NS","NS"
"Td00001aa024392","Zm00001eb060520",-0.923450612388312,0.543991688413214,0.726409485819248,"NS","NS","NS"
"Td00001aa024418","Zm00001eb060260",0.599202039817747,1.08500755893392,0.29297615776653,"NS","NS","NS"
"Td00001aa024423","Zm00001eb060220",-0.158441429064981,1.07419755488129,0.213921035482476,"NS","NS","NS"
"Td00001aa024435","Zm00001eb060050",0.018679999568741,-0.680455916746158,0.318606067671357,"NS","NS","NS"
"Td00001aa024440","Zm00001eb059990",0.245600039730838,0.536743354796483,0.301872749868433,"NS","NS","NS"
