qpid	ontology	goid	desc	ARGOT_score	ARGOT_PPV	ARGOT_rank	goclasscount
Td00001aa008567_T001	MF	0004679	AMP-activated protein kinase activity	9.43358439767	0.75066932316	24	63
Td00001aa008567_T001	MF	0004694	eukaryotic translation initiation factor 2alpha kinase activity	8.85754822929	0.736838917039	26	63
Td00001aa008567_T001	MF	0106310	protein serine kinase activity	4.91352274069	0.62655710569	30	45
Td00001aa008567_T001	MF	0005524	ATP binding	3.05185616488	0.558358048558	35	100
Td00001aa008567_T001	MF	0030246	carbohydrate binding	0.0628169585512	0.341091928361	53	1
Td00001aa008789_T014	MF	0004180	carboxypeptidase activity	7.73704384073	0.70858167175	1	54
Td00001aa008789_T014	CC	0016020	membrane	0.622561661917	0.419266541454	1	36
Td00001aa008860_T001	CC	0005774	vacuolar membrane	7.91264380718	0.713139207095	1	96
Td00001aa008860_T001	MF	0003924	GTPase activity	6.63035852554	0.678582486897	1	100
Td00001aa008860_T001	BP	0015031	protein transport	2.67565172258	0.542209730944	1	50
Td00001aa008860_T001	MF	0005525	GTP binding	5.98803909334	0.66001122657	2	100
Td00001aa008860_T001	CC	0012505	endomembrane system	2.24141923074	0.522084294047	7	45
Td00001aa008860_T001	CC	0005886	plasma membrane	1.35377513677	0.473642876025	11	54
Td00001aa008860_T001	BP	0016101	diterpenoid metabolic process	0.112830899074	0.353473131521	12	1
Td00001aa008860_T001	CC	0009536	plastid	0.0566052318841	0.339245772072	15	1
Td00001aa008860_T001	MF	0016705	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen	0.065088751255	0.341744145911	24	1
Td00001aa008860_T001	MF	0004497	monooxygenase activity	0.0644656987626	0.341566419756	25	1
Td00001aa008860_T001	MF	0005506	iron ion binding	0.0622740997506	0.340934339183	26	1
Td00001aa008860_T001	MF	0020037	heme binding	0.0534690510719	0.338275141735	27	1
Td00001aa008864_T001	CC	0005741	mitochondrial outer membrane	9.26794672923	0.746736753687	1	5
Td00001aa008864_T001	MF	0008233	peptidase activity	4.62672990372	0.617022800367	1	5
Td00001aa008864_T001	BP	0006508	proteolysis	4.32304253136	0.606598788686	1	5
Td00001aa008864_T001	MF	0016887	ATP hydrolysis activity	4.59988488827	0.616115409212	2	5
Td00001aa008864_T001	BP	0009987	cellular process	0.410399629273	0.397718663718	6	5
Td00001aa008864_T001	MF	0005524	ATP binding	3.05128104318	0.558334146527	9	5
Td00001aa008985_T001	BP	0009651	response to salt stress	1.61689543851	0.489332259386	1	7
Td00001aa008985_T001	CC	0005737	cytoplasm	1.5383035724	0.484789188318	1	53
Td00001aa008985_T001	MF	0051082	unfolded protein binding	1.15749995761	0.460916573724	1	7
Td00001aa008985_T001	BP	0042542	response to hydrogen peroxide	1.53019880642	0.484314149341	2	7
Td00001aa008985_T001	BP	0009408	response to heat	1.4355400732	0.47866996518	4	8
Td00001aa008985_T001	BP	0051259	protein complex oligomerization	1.30525517275	0.470587754271	7	7
Td00001aa008985_T001	BP	0006457	protein folding	0.977936291575	0.448289240379	11	7
Td00001aa009125_T006	MF	0004185	serine-type carboxypeptidase activity	9.08089295374	0.742253230338	1	100
Td00001aa009125_T006	CC	0005773	vacuole	4.95092466337	0.627779777632	1	68
Td00001aa009125_T006	BP	0006508	proteolysis	4.3238361659	0.606626499067	1	100
Td00001aa009125_T006	BP	0009987	cellular process	0.410474971424	0.397727201621	6	100
Td00001aa009125_T006	CC	0005615	extracellular space	0.0481534038873	0.336562519365	8	1
Td00001aa009125_T006	BP	0009741	response to brassinosteroid	0.0947317133485	0.349390407268	9	1
Td00001aa009125_T006	BP	0048545	response to steroid hormone	0.0803236915908	0.345851763058	12	1
Td00001aa009125_T006	BP	0071495	cellular response to endogenous stimulus	0.0588638422658	0.339928237836	20	1
Td00001aa009125_T006	BP	0023052	signaling	0.0274810362584	0.328770392325	27	1
Td00001aa009125_T006	BP	0050794	regulation of cellular process	0.0176392292385	0.323984412763	31	1
Td00001aa009152_T001	BP	0009742	brassinosteroid mediated signaling pathway	13.5378052846	0.838945346567	1	100
Td00001aa009152_T001	CC	0005634	nucleus	3.47394739671	0.575331431882	1	100
Td00001aa009152_T001	MF	0004252	serine-type endopeptidase activity	0.0770030108678	0.344992152564	1	1
Td00001aa009152_T001	CC	0016020	membrane	0.0185621570541	0.324482484668	8	2
Td00001aa009152_T001	BP	0032784	regulation of DNA-templated transcription elongation	9.38734010788	0.749574889141	11	100
Td00001aa009381_T001	BP	0010115	regulation of abscisic acid biosynthetic process	17.2776915988	0.863851538499	1	6
Td00001aa009381_T001	BP	0009408	response to heat	8.41890669826	0.726002915579	9	6
Td00001aa009575_T001	MF	0005200	structural constituent of cytoskeleton	9.80540669316	0.759373268983	1	96
Td00001aa009575_T001	CC	0005874	microtubule	7.77515423586	0.709575150832	1	100
Td00001aa009575_T001	BP	0007017	microtubule-based process	7.16235363311	0.693292573451	1	100
Td00001aa009575_T001	BP	0007010	cytoskeleton organization	6.52034186353	0.67546762038	2	96
Td00001aa009575_T001	MF	0003924	GTPase activity	6.36510934867	0.671027524222	2	96
Td00001aa009575_T001	MF	0005525	GTP binding	5.98811806246	0.66001356945	3	100
Td00001aa009575_T001	BP	0000278	mitotic cell cycle	1.10018169832	0.456999621644	7	14
Td00001aa009575_T001	BP	0043461	proton-transporting ATP synthase complex assembly	0.127460026787	0.356538642374	10	1
Td00001aa009575_T001	CC	0005737	cytoplasm	0.307478298134	0.385214453725	13	20
Td00001aa009575_T001	MF	0046872	metal ion binding	0.074324244823	0.344285111173	26	3
Td00001aa009575_T001	MF	0016757	glycosyltransferase activity	0.0547450509305	0.338673402811	28	1
Td00001aa009581_T001	CC	0048046	apoplast	11.0176961942	0.786661128692	1	100
Td00001aa009581_T001	MF	0030145	manganese ion binding	8.53264400737	0.728839216429	1	100
Td00001aa009581_T001	BP	0010497	plasmodesmata-mediated intercellular transport	3.05189937577	0.55835984431	1	20
Td00001aa009581_T001	BP	2000280	regulation of root development	3.05056691339	0.558304464191	2	20
Td00001aa009581_T001	CC	0009506	plasmodesma	2.25742676337	0.522859159214	3	20
Td00001aa009581_T001	CC	0016020	membrane	0.00844515623358	0.318043521525	9	1
Td00001aa009603_T001	MF	0004190	aspartic-type endopeptidase activity	7.85904713652	0.711753565445	1	100
Td00001aa009603_T001	BP	0016485	protein processing	4.86586550624	0.62499242436	1	58
Td00001aa009603_T001	CC	0005773	vacuole	0.433400930735	0.400289796311	1	7
Td00001aa009603_T001	BP	0006629	lipid metabolic process	4.24306403192	0.603793110431	3	99
Td00001aa009603_T001	CC	0016020	membrane	0.0073074661537	0.317112235948	10	1
Td00001aa009680_T001	MF	0004478	methionine adenosyltransferase activity	11.349904027	0.793873262349	1	100
Td00001aa009680_T001	BP	0006556	S-adenosylmethionine biosynthetic process	10.8806858935	0.783655045824	1	100
Td00001aa009680_T001	CC	0005737	cytoplasm	1.53840266323	0.484794988506	1	100
Td00001aa009680_T001	BP	0006730	one-carbon metabolic process	8.03509904425	0.716287553935	3	100
Td00001aa009680_T001	MF	0005524	ATP binding	3.05184158223	0.558357442532	3	100
Td00001aa009680_T001	CC	0016020	membrane	0.0272647410527	0.328675479687	4	3
Td00001aa009680_T001	MF	0046872	metal ion binding	2.476382521	0.533194358236	14	100
Td00001aa009874_T001	MF	0160205	cysteine-dependent adenosine diphosphate thiazole synthase activity	16.415398073	0.859028590638	1	60
Td00001aa009874_T001	BP	0052837	thiazole biosynthetic process	11.9827911039	0.807326764264	1	94
Td00001aa009874_T001	CC	0009570	chloroplast stroma	9.92850605756	0.762218404386	1	94
Td00001aa009874_T001	MF	0005506	iron ion binding	5.97574029868	0.659646153306	3	94
Td00001aa009874_T001	BP	0009228	thiamine biosynthetic process	8.67359764597	0.732328116608	5	100
Td00001aa009874_T001	CC	0010319	stromule	4.02262307796	0.595920059847	5	22
Td00001aa009874_T001	CC	0005829	cytosol	3.40699538576	0.572710857985	6	94
Td00001aa009874_T001	MF	0019904	protein domain specific binding	2.29339302954	0.524590193	8	22
Td00001aa009874_T001	MF	0042803	protein homodimerization activity	2.21455565567	0.52077768388	9	22
Td00001aa009874_T001	CC	0005739	mitochondrion	1.03176353126	0.452188005614	14	22
Td00001aa009874_T001	BP	0009409	response to cold	2.6192938516	0.539695057491	25	22
Td00001aa009874_T001	BP	0006974	DNA damage response	1.17937993458	0.462386126009	29	22
Td00001aa009874_T001	BP	0006952	defense response	0.0702745755463	0.343191579433	36	1
Td00001aa010483_T001	MF	0004473	malate dehydrogenase (decarboxylating) (NADP+) activity	11.9113147271	0.805825458189	1	90
Td00001aa010483_T001	BP	0006108	malate metabolic process	10.6059145043	0.777568818733	1	100
Td00001aa010483_T001	CC	0009507	chloroplast	5.33435927928	0.640057287172	1	90
Td00001aa010483_T001	BP	0006090	pyruvate metabolic process	6.34868178596	0.670554495723	2	90
Td00001aa010483_T001	MF	0051287	NAD binding	6.76084271454	0.68224353045	4	100
Td00001aa010483_T001	MF	0046872	metal ion binding	2.47638670982	0.533194551486	12	100
Td00001aa010483_T002	MF	0004473	malate dehydrogenase (decarboxylating) (NADP+) activity	11.8075656941	0.803638252524	1	89
Td00001aa010483_T002	BP	0006108	malate metabolic process	10.6059258937	0.777569072635	1	100
Td00001aa010483_T002	CC	0009507	chloroplast	5.28789634638	0.638593591113	1	89
Td00001aa010483_T002	BP	0006090	pyruvate metabolic process	6.29338397785	0.668957691944	2	89
Td00001aa010483_T002	MF	0051287	NAD binding	6.76084997486	0.682243733167	4	100
Td00001aa010483_T002	MF	0046872	metal ion binding	2.47638936916	0.533194674173	12	100
Td00001aa010582_T001	MF	0008239	dipeptidyl-peptidase activity	9.5828914605	0.754184687144	1	89
Td00001aa010582_T001	BP	0006508	proteolysis	4.28319285938	0.605204120408	1	99
Td00001aa010582_T001	CC	0005773	vacuole	2.12202842519	0.516215508106	1	33
Td00001aa010582_T001	MF	0070008	serine-type exopeptidase activity	8.77714419091	0.734873083843	2	99
Td00001aa010582_T001	BP	0009987	cellular process	0.406616578218	0.397288949574	6	99
Td00001aa010582_T001	CC	0016020	membrane	0.126212059442	0.356284240788	8	12
Td00001aa010582_T001	MF	0004180	carboxypeptidase activity	1.60615442419	0.488717982739	9	22
Td00001aa010670_T002	MF	0004791	thioredoxin-disulfide reductase (NADPH) activity	5.32685153448	0.639821207887	1	28
Td00001aa010670_T002	BP	0098869	cellular oxidant detoxification	3.52553661843	0.57733350775	1	28
Td00001aa010670_T002	CC	0005634	nucleus	0.0126111326567	0.32100585828	1	1
Td00001aa010670_T002	MF	0046872	metal ion binding	1.79851940484	0.499426106501	8	36
Td00001aa010670_T002	BP	0031397	negative regulation of protein ubiquitination	0.0501274759579	0.337209069207	11	1
Td00001aa010670_T002	MF	0016853	isomerase activity	0.412638801558	0.397972077058	16	2
Td00001aa010670_T002	MF	0016301	kinase activity	0.102156322052	0.351108682637	17	1
Td00001aa010670_T002	BP	0030178	negative regulation of Wnt signaling pathway	0.0402395610862	0.33382683086	18	1
Td00001aa010744_T002	MF	0046537	2,3-bisphosphoglycerate-independent phosphoglycerate mutase activity	11.4706144249	0.796467651179	1	97
Td00001aa010744_T002	BP	0006007	glucose catabolic process	11.0299138041	0.786928279892	1	100
Td00001aa010744_T002	CC	0005737	cytoplasm	1.53840697534	0.484795240907	1	100
Td00001aa010744_T002	MF	0030145	manganese ion binding	8.53278039159	0.728842606098	4	100
Td00001aa010744_T002	BP	0006096	glycolytic process	7.54942803015	0.703654750738	5	99
Td00001aa010869_T003	MF	0004349	glutamate 5-kinase activity	11.8779428214	0.805122964723	1	100
Td00001aa010869_T003	BP	0006561	proline biosynthetic process	9.60236787475	0.754641225048	1	100
Td00001aa010869_T003	CC	0005737	cytoplasm	1.53840933034	0.484795378752	1	100
Td00001aa010869_T003	MF	0004350	glutamate-5-semialdehyde dehydrogenase activity	11.8280065835	0.804069938944	2	100
Td00001aa010869_T003	CC	0016020	membrane	0.0511403315236	0.337535859287	3	6
Td00001aa010869_T003	MF	0005524	ATP binding	3.05185480826	0.55835799218	9	100
Td00001aa010907_T001	BP	0006865	amino acid transport	6.83241279774	0.68423660207	1	69
Td00001aa010907_T001	MF	0015293	symporter activity	1.52970922015	0.484285413318	1	13
Td00001aa010907_T001	CC	0005886	plasma membrane	1.07795367609	0.45545324365	1	29
Td00001aa010907_T001	MF	0015171	amino acid transmembrane transporter activity	1.1272242402	0.458860026418	3	9
Td00001aa010907_T001	CC	0012505	endomembrane system	0.71695994836	0.427645903834	4	10
Td00001aa010907_T001	BP	0009734	auxin-activated signaling pathway	2.15607899125	0.517905768251	5	13
Td00001aa010907_T001	MF	0010328	auxin influx transmembrane transporter activity	0.302615673888	0.384575267494	7	1
Td00001aa010907_T001	BP	0055085	transmembrane transport	0.814489130011	0.435741622806	16	20
Td00001aa010907_T001	BP	0048829	root cap development	0.282938904119	0.381934786418	26	1
Td00001aa010907_T001	BP	0060918	auxin transport	0.200140278842	0.369658182737	27	1
Td00001aa010907_T001	BP	0098657	import into cell	0.0949181009178	0.349434350542	37	1
Td00001aa011016_T004	MF	0008168	methyltransferase activity	5.31439926964	0.639429282223	1	2
Td00001aa011016_T004	BP	0032259	methylation	5.07261365152	0.631726171001	1	2
Td00001aa011016_T004	CC	0012505	endomembrane system	4.87957429496	0.625443293061	1	2
Td00001aa011016_T004	CC	0016020	membrane	0.921278206499	0.444067662242	2	2
Td00001aa011016_T004	CC	0005737	cytoplasm	0.780988930747	0.433018435412	3	1
Td00001aa011016_T004	BP	0009987	cellular process	0.41035787668	0.397713931905	3	2
Td00001aa011129_T003	MF	0003723	RNA binding	3.38248695964	0.571745142007	1	69
Td00001aa011129_T003	BP	0009409	response to cold	1.71368680637	0.494778214128	1	9
Td00001aa011129_T003	CC	0005615	extracellular space	0.601970224261	0.417355946656	1	4
Td00001aa011129_T003	BP	1990428	miRNA transport	1.60525400797	0.488666394921	2	4
Td00001aa011129_T003	BP	1900864	mitochondrial RNA modification	1.43449942915	0.478606897059	3	6
Td00001aa011129_T003	CC	0005739	mitochondrion	0.470576933111	0.404305182113	3	6
Td00001aa011129_T003	BP	0006858	extracellular transport	1.26395782716	0.467942376326	4	4
Td00001aa011129_T003	BP	0050688	regulation of defense response to virus	1.23780175288	0.46624449501	5	4
Td00001aa011129_T003	BP	0009414	response to water deprivation	1.1367188784	0.459507911884	8	4
Td00001aa011129_T003	MF	0003697	single-stranded DNA binding	0.749224681053	0.43038187586	9	4
Td00001aa011129_T003	MF	0003690	double-stranded DNA binding	0.521621334798	0.409568314883	10	4
Td00001aa011129_T003	CC	0000221	vacuolar proton-transporting V-type ATPase, V1 domain	0.102512629646	0.351189545829	10	1
Td00001aa011129_T003	BP	0009651	response to salt stress	0.952242199361	0.446390367982	11	4
Td00001aa011129_T003	MF	0008171	O-methyltransferase activity	0.138871616904	0.35880948026	13	1
Td00001aa011129_T003	MF	0046983	protein dimerization activity	0.10861992473	0.352554343772	14	1
Td00001aa011129_T003	MF	0046961	proton-transporting ATPase activity, rotational mechanism	0.0692777608673	0.342917611169	18	1
Td00001aa011129_T003	CC	0005634	nucleus	0.058616870734	0.339854257642	18	4
Td00001aa011129_T003	CC	1990904	ribonucleoprotein complex	0.0374292370829	0.33279131721	26	2
Td00001aa011129_T003	BP	0016556	mRNA modification	0.183854932132	0.366959303629	41	2
Td00001aa011129_T003	BP	0032259	methylation	0.0793735786368	0.34560765617	46	1
Td00001aa011129_T003	BP	0009987	cellular process	0.0524300826253	0.337947338678	47	8
Td00001aa011129_T003	BP	0006812	monoatomic cation transport	0.0308195090742	0.330190565757	52	1
Td00001aa011239_T001	BP	0090158	endoplasmic reticulum membrane organization	9.22901478335	0.745807342761	1	46
Td00001aa011239_T001	CC	0005789	endoplasmic reticulum membrane	6.69130203923	0.680296843098	1	60
Td00001aa011239_T001	MF	0043495	protein-membrane adaptor activity	0.560613096262	0.413417194284	1	2
Td00001aa011239_T001	BP	0061817	endoplasmic reticulum-plasma membrane tethering	8.87709156198	0.737315390948	2	46
Td00001aa011239_T001	CC	0005886	plasma membrane	1.76214699879	0.497447025039	10	46
Td00001aa011371_T001	MF	0050734	hydroxycinnamoyltransferase activity	5.25168136791	0.637448265731	1	12
Td00001aa011371_T001	BP	0009809	lignin biosynthetic process	0.329581602926	0.388058155676	1	1
Td00001aa011371_T001	CC	0016020	membrane	0.0425589172158	0.334654488045	1	2
Td00001aa011371_T001	MF	0016410	N-acyltransferase activity	0.731270490799	0.428866843434	5	3
Td00001aa011371_T001	BP	0009987	cellular process	0.00957213972456	0.31890597778	9	1
Td00001aa011427_T001	MF	0008422	beta-glucosidase activity	10.0472460337	0.76494611896	1	99
Td00001aa011427_T001	CC	0009507	chloroplast	5.76468951135	0.653321828857	1	94
Td00001aa011427_T001	BP	0005975	carbohydrate metabolic process	4.15480942351	0.600666236703	1	100
Td00001aa011427_T001	BP	0009987	cellular process	0.410474359068	0.397727132231	4	100
Td00001aa011427_T001	MF	0102726	DIMBOA glucoside beta-D-glucosidase activity	2.16975267524	0.518580766882	6	12
Td00001aa011427_T001	BP	0009735	response to cytokinin	0.203633793832	0.370222663413	7	1
Td00001aa011427_T001	MF	0016162	cellulose 1,4-beta-cellobiosidase activity	0.283871051838	0.382061907556	8	1
Td00001aa011427_T001	MF	0097599	xylanase activity	0.190984274691	0.368154937575	9	1
Td00001aa011427_T001	MF	0015928	fucosidase activity	0.190147795913	0.368015824145	10	1
Td00001aa011427_T001	CC	0016020	membrane	0.0249535447395	0.327636795371	10	2
Td00001aa011427_T001	MF	0015923	mannosidase activity	0.168991325075	0.364389621093	11	1
Td00001aa011427_T001	BP	0071495	cellular response to endogenous stimulus	0.13643724037	0.358333122193	11	1
Td00001aa011427_T001	MF	0015925	galactosidase activity	0.163610379525	0.363431628412	12	1
Td00001aa011427_T001	BP	0023052	signaling	0.0636967721655	0.34134589466	16	1
Td00001aa011427_T001	BP	0050794	regulation of cellular process	0.0408849926698	0.334059494816	20	1
Td00001aa011430_T003	CC	0009570	chloroplast stroma	10.5312492081	0.775901388267	1	2
Td00001aa011430_T003	MF	0008422	beta-glucosidase activity	10.0946161531	0.76602981276	1	2
Td00001aa011430_T003	BP	0006952	defense response	6.93495755588	0.687074146026	1	2
Td00001aa011430_T003	BP	0005975	carbohydrate metabolic process	4.15232888826	0.60057787353	3	2
Td00001aa011430_T003	MF	0005515	protein binding	4.57048303368	0.6151185507	5	2
Td00001aa011430_T003	BP	0009987	cellular process	0.41022929461	0.39769935821	7	2
Td00001aa011649_T002	MF	0016705	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen	6.62889361277	0.678541181779	1	62
Td00001aa011649_T002	CC	0016020	membrane	0.782451776136	0.433138553769	1	54
Td00001aa011649_T002	MF	0004497	monooxygenase activity	6.56543950422	0.676747609433	2	62
Td00001aa011649_T002	MF	0005506	iron ion binding	6.34223846852	0.670368794569	3	62
Td00001aa011649_T002	MF	0020037	heme binding	5.44549779027	0.643532772518	4	62
Td00001aa011790_T001	MF	0008017	microtubule binding	8.57036829759	0.729775778695	1	100
Td00001aa011790_T001	CC	0005874	microtubule	7.77514614624	0.709574940206	1	100
Td00001aa011790_T001	BP	0007010	cytoskeleton organization	6.79214245238	0.683116451821	1	100
Td00001aa011790_T001	CC	0005737	cytoplasm	0.0182028401297	0.324290079289	14	1
Td00001aa011790_T001	CC	0016020	membrane	0.00700650076014	0.31685394322	15	1
Td00001aa012013_T001	MF	0004017	adenylate kinase activity	10.2147991394	0.768767903274	1	86
Td00001aa012013_T001	BP	0046940	nucleoside monophosphate phosphorylation	8.47948920976	0.727516047696	1	86
Td00001aa012013_T001	CC	0005739	mitochondrion	0.397752811198	0.396274223604	1	7
Td00001aa012013_T001	MF	0005524	ATP binding	2.89508686717	0.551757143641	7	88
Td00001aa012013_T001	CC	0009507	chloroplast	0.0782602869934	0.34531975826	8	1
Td00001aa012020_T001	CC	0005576	extracellular region	5.39265268125	0.641884685573	1	1
Td00001aa012053_T002	MF	0031267	small GTPase binding	9.63841357996	0.755484936575	1	1
Td00001aa012053_T002	CC	0016020	membrane	0.920137266137	0.443981336824	1	1
Td00001aa012101_T001	MF	0015245	fatty acid transmembrane transporter activity	10.2621964638	0.769843309673	1	20
Td00001aa012101_T001	CC	0009706	chloroplast inner membrane	9.67602333921	0.756363577347	1	20
Td00001aa012101_T001	BP	0015908	fatty acid transport	8.99596283512	0.740202289651	1	20
Td00001aa012141_T001	BP	0090374	oligopeptide export from mitochondrion	10.1103058748	0.766388188252	1	73
Td00001aa012141_T001	MF	0015421	ABC-type oligopeptide transporter activity	8.8848649342	0.737504762915	1	73
Td00001aa012141_T001	CC	0005743	mitochondrial inner membrane	3.83574874575	0.589075182174	1	73
Td00001aa012141_T001	BP	0015833	peptide transport	5.85797013378	0.656131100857	7	73
Td00001aa012141_T001	MF	0016887	ATP hydrolysis activity	4.60076492326	0.616145197278	7	100
Td00001aa012141_T001	CC	0005886	plasma membrane	0.0784123671144	0.34535920649	15	3
Td00001aa012141_T001	MF	0005524	ATP binding	3.05186480433	0.558358407596	16	100
Td00001aa012271_T001	MF	0003977	UDP-N-acetylglucosamine diphosphorylase activity	10.5417884281	0.776137108321	1	88
Td00001aa012271_T001	BP	0006048	UDP-N-acetylglucosamine biosynthetic process	9.46265319998	0.751355903265	1	88
Td00001aa012301_T003	CC	0016020	membrane	0.894725961337	0.442044614863	1	97
Td00001aa012301_T003	MF	0008233	peptidase activity	0.284270096705	0.382116263276	1	6
Td00001aa012301_T003	BP	0006508	proteolysis	0.265611294375	0.379532436441	1	6
Td00001aa012301_T003	BP	0009987	cellular process	0.0252152913027	0.32775677764	6	6
Td00001aa012305_T002	MF	0005388	P-type calcium transporter activity	11.5410523436	0.797975245884	1	100
Td00001aa012305_T002	BP	0070588	calcium ion transmembrane transport	8.75309508751	0.734283349135	1	100
Td00001aa012305_T002	CC	0005886	plasma membrane	2.099255236	0.515077475293	1	82
Td00001aa012305_T002	MF	0005516	calmodulin binding	9.50893148403	0.752446784282	2	100
Td00001aa012305_T002	CC	0043231	intracellular membrane-bounded organelle	1.97486712266	0.508749510026	3	82
Td00001aa012305_T002	MF	0016887	ATP hydrolysis activity	4.60076145772	0.61614507998	13	100
Td00001aa012305_T002	BP	0009414	response to water deprivation	0.942766974313	0.445683665118	14	7
Td00001aa012305_T002	BP	0009409	response to cold	0.8336544243	0.437274392602	16	7
Td00001aa012305_T002	MF	0005524	ATP binding	3.0518625055	0.558358312062	25	100
Td00001aa012305_T002	MF	0046872	metal ion binding	0.0261656668865	0.328187268926	43	1
Td00001aa012353_T001	BP	0140527	reciprocal homologous recombination	10.7166393289	0.780030764454	1	16
Td00001aa012353_T001	BP	0007127	meiosis I	10.3690420577	0.772258475983	4	16
Td00001aa012628_T001	MF	0008732	L-allo-threonine aldolase activity	10.4120647746	0.773227457173	1	79
Td00001aa012628_T001	BP	0006545	glycine biosynthetic process	7.9787628441	0.714842141449	1	79
Td00001aa012628_T001	CC	0005829	cytosol	2.85145229227	0.549888259784	1	79
Td00001aa012628_T001	BP	0006567	threonine catabolic process	7.97746476753	0.714808776781	2	79
Td00001aa012719_T001	MF	0008843	endochitinase activity	15.7869313633	0.85543315426	1	100
Td00001aa012719_T001	BP	0006032	chitin catabolic process	11.0535732991	0.787445199881	1	100
Td00001aa012719_T001	MF	0008061	chitin binding	10.2927372145	0.770534939011	3	100
Td00001aa012719_T001	BP	0016998	cell wall macromolecule catabolic process	9.59724378203	0.754521158402	6	100
Td00001aa012719_T001	BP	0000272	polysaccharide catabolic process	7.61060491667	0.705267956634	10	100
Td00001aa012809_T001	MF	0003872	6-phosphofructokinase activity	11.0495690983	0.787357753777	1	9
Td00001aa012809_T001	BP	0061615	glycolytic process through fructose-6-phosphate	10.6893219063	0.779424553108	1	9
Td00001aa012809_T001	CC	0005737	cytoplasm	0.901855696117	0.442590752828	1	5
Td00001aa012809_T001	BP	0006002	fructose 6-phosphate metabolic process	9.56987905069	0.753879410504	2	8
Td00001aa012809_T001	MF	0046872	metal ion binding	2.47598864874	0.533176186332	7	9
Td00001aa012809_T001	MF	0005524	ATP binding	1.78907693049	0.49891426438	10	5
Td00001aa012926_T001	BP	0009651	response to salt stress	10.8147021727	0.78220057434	1	2
Td00001aa012926_T001	MF	0051082	unfolded protein binding	7.7420079297	0.708711216258	1	2
Td00001aa012926_T001	BP	0042542	response to hydrogen peroxide	10.2348265462	0.769222612438	2	2
Td00001aa012926_T001	BP	0051259	protein complex oligomerization	8.73027755317	0.733723065656	5	2
Td00001aa012926_T001	BP	0009408	response to heat	8.41347583997	0.725867006867	6	2
Td00001aa012926_T001	BP	0006457	protein folding	6.54098557357	0.676054090441	11	2
Td00001aa013159_T001	CC	0016020	membrane	0.921474170096	0.444082483789	1	29
Td00001aa013434_T001	MF	0005200	structural constituent of cytoskeleton	10.2141559513	0.768753292723	1	100
Td00001aa013434_T001	CC	0005874	microtubule	7.77515427008	0.709575151722	1	100
Td00001aa013434_T001	BP	0007017	microtubule-based process	7.16235366463	0.693292574306	1	100
Td00001aa013434_T001	BP	0007010	cytoskeleton organization	6.79214954912	0.683116649515	2	100
Td00001aa013434_T001	MF	0003924	GTPase activity	6.63044599463	0.678584953057	2	100
Td00001aa013434_T001	MF	0005525	GTP binding	5.98811808881	0.660013570232	3	100
Td00001aa013434_T001	BP	0000278	mitotic cell cycle	1.41736824268	0.477565356145	7	18
Td00001aa013434_T001	CC	0005737	cytoplasm	0.277232013752	0.381151904065	13	18
Td00001aa013434_T001	MF	0003729	mRNA binding	1.48459978976	0.481617711808	23	33
Td00001aa013434_T001	MF	0046872	metal ion binding	0.297108138294	0.383845074161	29	12
Td00001aa013434_T001	MF	0016757	glycosyltransferase activity	0.0547437293601	0.338672992742	31	1
Td00001aa013578_T001	MF	0004650	polygalacturonase activity	11.4536250003	0.796103331313	1	65
Td00001aa013578_T001	BP	0005975	carbohydrate metabolic process	4.15476823897	0.600664769817	1	65
Td00001aa013578_T001	CC	0016020	membrane	0.0475818866712	0.336372871988	1	4
Td00001aa013578_T001	BP	0009987	cellular process	0.410470290242	0.397726671165	4	65
Td00001aa013578_T001	BP	0008610	lipid biosynthetic process	0.0684418408641	0.342686340553	5	1
Td00001aa013578_T001	MF	0005506	iron ion binding	0.0880414105711	0.347783414219	6	1
Td00001aa013578_T001	MF	0016491	oxidoreductase activity	0.0420351347031	0.334469588952	8	1
Td00001aa013578_T001	MF	0003723	RNA binding	0.0338907031212	0.331430489138	11	1
Td00001aa013611_T001	CC	0098552	side of membrane	7.90644180458	0.712979106523	1	5
Td00001aa013611_T001	CC	0005886	plasma membrane	2.54904720656	0.53652248428	2	5
Td00001aa013672_T001	MF	0043295	glutathione binding	12.342125777	0.814807372463	1	84
Td00001aa013672_T001	BP	0006749	glutathione metabolic process	7.86571885129	0.711926307071	1	84
Td00001aa013672_T001	CC	0005737	cytoplasm	1.40614640161	0.476879676011	1	84
Td00001aa013672_T001	MF	0004364	glutathione transferase activity	9.47536558548	0.751655827407	3	87
Td00001aa013672_T001	CC	0016020	membrane	0.00534759460846	0.315318076617	4	1
Td00001aa013672_T001	BP	0009636	response to toxic substance	1.31985495974	0.471512933882	5	29
Td00001aa013672_T001	MF	0004713	protein tyrosine kinase activity	0.0297503468302	0.329744515412	14	1
Td00001aa013672_T001	MF	0005524	ATP binding	0.0100573528542	0.319261578641	20	1
Td00001aa013675_T002	MF	0043295	glutathione binding	11.3470220363	0.793811152472	1	71
Td00001aa013675_T002	BP	0006749	glutathione metabolic process	7.23153261845	0.695164712178	1	71
Td00001aa013675_T002	CC	0005737	cytoplasm	1.29277358648	0.469792692856	1	71
Td00001aa013675_T002	BP	0009636	response to toxic substance	5.68142910539	0.650795069433	2	64
