baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Td00001aa012840	0	NA	NA	NA	NA	NA
Td00001aa012841	58.6107287168171	-1.7560427435608	0.162408442155962	-10.8125090066097	3.00341210276348e-27	6.42319710123484e-26
Td00001aa012842	70.7021115347649	1.80816143783269	0.153323660694884	11.793101140671	4.23648658950354e-32	1.26093318839564e-30
Td00001aa012843	886.311464184404	0.65483015561684	0.126771276387414	5.16544578770096	2.39866545476901e-07	1.01457803238049e-06
Td00001aa012844	133.399011561357	-2.55484156812362	0.271456857981906	-9.41159338215695	4.88671866348716e-21	6.74516551240898e-20
Td00001aa012845	0	NA	NA	NA	NA	NA
Td00001aa012846	0	NA	NA	NA	NA	NA
Td00001aa012847	0.0133146052430911	-0.0591835780210381	2.95599161662791	-0.0200215649084122	0.984026169703347	0.99785962308036
Td00001aa012848	0	NA	NA	NA	NA	NA
Td00001aa012849	114.83945707503	0.295637271444565	0.192206557416285	1.53812271245391	0.124018613620654	0.221549924151421
Td00001aa012850	209.927026399615	-2.38201349097091	0.29435389752037	-8.0923456799347	5.85265284668379e-16	5.45873425290139e-15
Td00001aa012851	240.796312359382	-0.781719716274673	0.142766586653549	-5.47550890301573	4.36256026651003e-08	1.9918556617668e-07
Td00001aa012852	0.0373294016802018	-0.178501994871374	2.95572060005111	-0.060392039378921	0.951843398741861	0.99785962308036
Td00001aa012853	0	NA	NA	NA	NA	NA
Td00001aa012854	1.65494455807469	-2.53509115900986	0.68652382071618	-3.69264850324532	0.000221930667557982	0.000654445981046762
Td00001aa012855	0	NA	NA	NA	NA	NA
Td00001aa012856	0	NA	NA	NA	NA	NA
Td00001aa012857	0	NA	NA	NA	NA	NA
Td00001aa012858	5.46528582560824	-3.64259300153473	0.833818772736037	-4.36856679249638	1.25064569057181e-05	4.33889360479468e-05
Td00001aa012859	0	NA	NA	NA	NA	NA
Td00001aa012860	0	NA	NA	NA	NA	NA
Td00001aa012861	0.382746806341976	-0.226624179327401	1.06635251857588	-0.212522759012244	0.831699224164037	0.99785962308036
Td00001aa012862	0	NA	NA	NA	NA	NA
Td00001aa012863	0	NA	NA	NA	NA	NA
Td00001aa012864	4.39108156515344	0.578357527227419	0.380389133457959	1.52043651186828	0.128401303818133	0.2285525854481
Td00001aa012865	14.6880774636925	0.479393343709572	0.177245075449522	2.70469203442609	0.00683677401504985	0.0160433251552866
Td00001aa012866	0	NA	NA	NA	NA	NA
Td00001aa012867	0	NA	NA	NA	NA	NA
Td00001aa012868	48.5333119807092	0.897587367039358	0.107479367206694	8.35125280662667	6.75426789930252e-17	6.78410085888317e-16
Td00001aa012869	0	NA	NA	NA	NA	NA
Td00001aa012870	0	NA	NA	NA	NA	NA
Td00001aa012871	1.01937483175957	0.509428831705954	0.672053430495725	0.758018348824119	0.448439998233069	0.663394014328127
Td00001aa012872	0.02121368625497	-0.345001144505045	2.95601873791334	-0.116711420019138	0.907088740261567	0.99785962308036
Td00001aa012873	0.272183997904	0.100201599337561	1.59671051931809	0.0627550192256226	0.949961584685299	0.99785962308036
Td00001aa012874	1.68017201723521	-4.11653254028997	0.92216063740903	-4.46400808416209	8.04405271857421e-06	2.86043944629781e-05
Td00001aa012875	0.0283435416338415	-0.054547449668635	2.95596858285984	-0.0184533252433493	0.985277212277669	0.99785962308036
Td00001aa012876	92.9259222724954	1.50027294125322	0.230998468664562	6.49473111197028	8.31818434931302e-11	4.97125144824041e-10
Td00001aa012877	0	NA	NA	NA	NA	NA
Td00001aa012878	0.0146111852198641	-0.054547449668635	2.95596858285984	-0.0184533252433493	0.985277212277669	0.99785962308036
Td00001aa012879	111.762754698198	-1.21330677346122	0.0935224491109056	-12.9734281447484	1.73111262280047e-38	7.91877552736614e-37
Td00001aa012880	1.73319011909579	1.52265248827476	0.620449430076064	2.45411215558388	0.0141232924416926	0.0311096272327152
Td00001aa012881	0	NA	NA	NA	NA	NA
Td00001aa012882	0.894226246585459	-1.7405189058828	1.17019589686192	-1.48737396067641	0.136916070293972	0.241910568246069
Td00001aa012883	0	NA	NA	NA	NA	NA
Td00001aa012884	53.1232529066549	-5.08081111438833	0.501054530721887	-10.1402358483182	3.66214341287986e-24	6.32204757715562e-23
Td00001aa012885	13.1519082304795	-1.6417475765731	0.207913675160649	-7.89629434093051	2.87317722563796e-15	2.53257833031764e-14
Td00001aa012886	65.1128474821954	0.399573896449625	0.0862936854374931	4.6303955431253	3.64967865827168e-06	1.35092356984248e-05
Td00001aa012887	0.446200293695271	1.097174665665	1.52244789424449	0.720664838391377	0.471115750872249	0.690124097197188
Td00001aa012888	0	NA	NA	NA	NA	NA
Td00001aa012889	0	NA	NA	NA	NA	NA
Td00001aa012890	1.70597814914491	1.32934687542685	0.480720299546277	2.76532294700586	0.00568664660425202	0.0135292196683578
Td00001aa012891	0	NA	NA	NA	NA	NA
Td00001aa012892	1.44241610155831	1.08556656703819	0.629916594374392	1.72334968904309	0.0848253071555158	0.158260130673988
Td00001aa012893	0.680191273107379	-0.248037012483734	1.15297613944853	-0.215127619728862	0.829667820573941	0.99785962308036
Td00001aa012894	56.6114138701915	-1.14173977327794	0.159430014644466	-7.16138536287573	7.98657866636856e-13	5.77948180094423e-12
Td00001aa012895	25.9052839121865	-2.7459098259945	0.535982283426867	-5.12313542984705	3.00496353039479e-07	1.25673315999271e-06
Td00001aa012896	191.819479214687	-0.640059742960741	0.146054066953043	-4.38234796410374	1.17407094413382e-05	4.0862374447397e-05
Td00001aa012897	0.0653912660167895	0.156396886501931	2.95553612897705	0.0529165876094576	0.957798367911771	0.99785962308036
Td00001aa012898	0.0218783283019764	-0.337810473516784	2.9561931195718	-0.114272126296578	0.909022077729257	0.99785962308036
Td00001aa012899	1.51482640355268	-1.6997088015247	0.522249996507953	-3.25458844019125	0.0011355679677121	0.00303109000940819
Td00001aa012900	24.6716950712435	-1.47555359658996	0.163002324515804	-9.05234695868952	1.39927881098444e-19	1.73178558873951e-18
Td00001aa012901	0.0378519083216906	-0.52445033280703	2.95578346371704	-0.177431919233863	0.859169137133868	0.99785962308036
Td00001aa012902	4.32359099456747	0.839071573344633	0.311526066931905	2.69342331962237	0.00707224113649273	0.0165442917468471
Td00001aa012903	400.000034829474	0.625147699471753	0.140514914559485	4.44897754399663	8.62800354301927e-06	3.0559563566884e-05
Td00001aa012904	0	NA	NA	NA	NA	NA
Td00001aa012905	0	NA	NA	NA	NA	NA
Td00001aa012906	25.2520364885951	0.216228058103959	0.231829702945135	0.932702131594982	0.350973784013769	0.544246975024098
Td00001aa012907	62.7196725834415	-1.667816383432	0.199706530231442	-8.35133624072859	6.74949765757491e-17	6.78146444559076e-16
Td00001aa012908	13.5893321133927	-3.18932903425456	0.307933957817308	-10.3571852122484	3.88218612751065e-25	7.1887534449024e-24
Td00001aa012909	79.7466829786236	0.34294370218961	0.124703633281819	2.75006985092877	0.00595825620454352	0.014126501677874
Td00001aa012910	0	NA	NA	NA	NA	NA
Td00001aa012911	302.495951012678	0.879872462302114	0.215065660622948	4.09118061783328	4.29182703298057e-05	0.000139410503222159
Td00001aa012912	0.727450530832425	-1.49365266752036	0.79407067393305	-1.88100721579638	0.0599709372765898	0.115890527381288
Td00001aa012913	108.202792141041	-3.72091375779658	0.192984138331446	-19.2809304949508	7.76667655640762e-83	3.06871099089361e-80
Td00001aa012914	26.214151201664	-3.21151945740607	0.241665370611651	-13.2891172999995	2.6771776429337e-40	1.35613634800467e-38
Td00001aa012915	0.0745693195998217	-0.35366917644829	2.95591223042885	-0.119648064244783	0.90476194341705	0.99785962308036
Td00001aa012916	17.7972854090361	1.95959318202876	0.27334308881477	7.16898748208948	7.55544641542103e-13	5.48381413880696e-12
Td00001aa012917	0	NA	NA	NA	NA	NA
Td00001aa012918	14.4829249611318	0.896443168937435	0.302290257517335	2.96550466528359	0.00302186762035126	0.007547863580536
Td00001aa012919	0	NA	NA	NA	NA	NA
Td00001aa012920	0.270608640847837	-1.24883556563822	1.84890866883356	-0.675444702428747	0.49939327261628	0.722903551663675
Td00001aa012921	1.0829726303454	-2.97426439629914	1.48237520442689	-2.00641806974169	0.0448116620117072	0.0889786936697063
Td00001aa012922	57.3205393852888	0.55483566987228	0.112495530967156	4.93206854620978	8.136335243853e-07	3.23906071439483e-06
Td00001aa012923	13.8210278123925	0.491816443057977	0.233350259826017	2.10763186389709	0.0350628451659662	0.0712321789865047
Td00001aa012924	112.43017533751	-0.888487982497281	0.122569497126757	-7.24885067920639	4.20322953552051e-13	3.11950886095956e-12
Td00001aa012925	380.803853471875	-2.01151775265557	0.172673432826617	-11.6492602233451	2.31459361232595e-31	6.55573382544901e-30
Td00001aa012926	0.0848845544665639	0.147598384893427	2.95463655591246	0.0499548361026236	0.960158378923973	0.99785962308036
Td00001aa012927	40.6794306044719	0.22633747533935	0.118020288859375	1.91778445491723	0.055138347665777	0.107412056660147
Td00001aa012928	0.12386159872506	-0.514706413902117	2.95551272259811	-0.174151310521057	0.86174654928976	0.99785962308036
Td00001aa012929	0.109965244504064	-0.112377489296316	2.95468431968582	-0.0380336703138104	0.969660836412699	0.99785962308036
Td00001aa012930	0	NA	NA	NA	NA	NA
Td00001aa012931	0	NA	NA	NA	NA	NA
Td00001aa012932	0	NA	NA	NA	NA	NA
Td00001aa012933	0.0491345251737998	-0.041396507376678	2.95635753965144	-0.0140025375217501	0.988827956586253	0.99785962308036
Td00001aa012934	0	NA	NA	NA	NA	NA
Td00001aa012935	9.51725285421796	0.108294525550183	0.195061193610675	0.555182317638892	0.57876996229895	0.810057551288855
Td00001aa012936	0	NA	NA	NA	NA	NA
Td00001aa012937	0.220581195488991	-0.122520987449681	2.22364042842328	-0.0550992803888518	0.956059369442023	0.99785962308036
Td00001aa012938	74.2253647822492	0.165334929985529	0.17982025903435	0.919445511164265	0.357862593808172	0.552884847023138
Td00001aa012939	0	NA	NA	NA	NA	NA
Td00001aa012940	22.6874894825271	-2.74001951883612	0.282626448905348	-9.69484465961554	3.17119878877556e-22	4.75514338303638e-21
Td00001aa012941	105.882907540477	-0.145780196176527	0.159294065247614	-0.91516401411389	0.360105533210971	0.55597986612932
Td00001aa012942	0	NA	NA	NA	NA	NA
Td00001aa012943	33.1462178940352	0.610377417470903	0.187949517015917	3.247560446879	0.00116398936594936	0.00310302267591239
Td00001aa012944	1.19018682616299	2.73037245358013	0.586811933909512	4.65289183093055	3.27311969944251e-06	1.21882361719544e-05
Td00001aa012945	0.0133146052430911	-0.0591835780210381	2.95599161662791	-0.0200215649084122	0.984026169703347	0.99785962308036
Td00001aa012946	0.0133146052430911	-0.0591835780210381	2.95599161662791	-0.0200215649084122	0.984026169703347	0.99785962308036
Td00001aa012947	61.2541052503076	0.650146771156659	0.123991191020972	5.24349162068048	1.57565968037137e-07	6.79282962859499e-07
Td00001aa012948	0	NA	NA	NA	NA	NA
Td00001aa012949	0	NA	NA	NA	NA	NA
Td00001aa012950	121.599781303096	0.337801509553436	0.0903537848533799	3.73865367235692	0.000185008388846712	0.000551171551654638
Td00001aa012951	116.219480995987	1.14160679057303	0.109477098424719	10.4278137345598	1.85098107661077e-25	3.52031653733994e-24
Td00001aa012952	64.8407524791016	-0.558185319964436	0.127941724717293	-4.36280909295096	1.2840298480728e-05	4.44885448511819e-05
Td00001aa012953	0.0133560633148746	-0.041396507376678	2.95635753965144	-0.0140025375217501	0.988827956586253	0.99785962308036
Td00001aa012954	5.20034653390751	-1.58865655536378	0.964874622834734	-1.64649014262227	0.0996628878947749	0.182485328359262
Td00001aa012955	3.28294287331081	-0.393812518590149	0.389932991094138	-1.00994921585148	0.312519621463545	0.49431708941359
Td00001aa012956	0.533534468252155	0.504061212779511	1.21266867382718	0.415662764000241	0.677656792224344	0.911258978363792
Td00001aa012957	46.3549446755014	-0.0348519248832183	0.17832597982487	-0.195439413356627	0.845048964073674	0.99785962308036
Td00001aa012958	0	NA	NA	NA	NA	NA
Td00001aa012959	0	NA	NA	NA	NA	NA
Td00001aa012960	153.213261390751	0.811500627934926	0.122285600010273	6.63610946723699	3.22070694603647e-11	2.00518664284552e-10
Td00001aa012961	0	NA	NA	NA	NA	NA
Td00001aa012962	0	NA	NA	NA	NA	NA
Td00001aa012963	0.0289099785132306	-0.326867850389173	2.9559456100977	-0.110579791885403	0.911949572932937	0.99785962308036
Td00001aa012964	0.226104145784751	-1.50991613378744	2.19219392631927	-0.688769417549944	0.490968383950407	0.713485340825176
Td00001aa012965	13.5196199234526	-1.17557911272936	0.25305499942386	-4.6455478666924	3.39175115967037e-06	1.25966234762097e-05
Td00001aa012966	7.66281159703326	-4.19037743173136	0.476727217296691	-8.78988503214299	1.49713093461105e-18	1.72710991650075e-17
Td00001aa012967	0.556803497135085	0.00854926313249249	0.880259513363848	0.00971220759639632	0.992250901332556	0.99785962308036
Td00001aa012968	0	NA	NA	NA	NA	NA
Td00001aa012969	2.5130149930409	1.48226406777375	0.710217214492643	2.08705736432006	0.0368829494586245	0.0746228732917917
Td00001aa012970	140.157219607277	-1.52335360082566	0.269602969355271	-5.6503591353931	1.60112968034277e-08	7.6623933483656e-08
Td00001aa012971	0.0823133628650895	0.122543639893548	2.95540828216088	0.0414641999324537	0.966925832611033	0.99785962308036
Td00001aa012973	0	NA	NA	NA	NA	NA
Td00001aa012972	1.34449779048843	0.380138653797398	0.520270956468603	0.730655150111841	0.464989816714234	0.68270068821219
Td00001aa012974	0	NA	NA	NA	NA	NA
Td00001aa012975	70.4838325641785	1.17191349820182	0.197029894764154	5.94789688947764	2.71609591836142e-09	1.40835098234065e-08
Td00001aa012976	4.25044047107929	-0.684473769902263	0.424422553573908	-1.61271771289852	0.106805850505797	0.19403564162525
Td00001aa012977	2.73720016804507	-0.611132702213333	0.477152942099573	-1.28078996961482	0.200267448101431	0.337847775366288
Td00001aa012978	10.8698195715506	0.256936243971505	0.26822953648447	0.957896909262942	0.338114745137022	0.527958750137634
Td00001aa012979	35.5443407886918	0.187228096919897	0.166268263044179	1.12606034063247	0.260139979412866	0.422894703212368
Td00001aa012980	0.751904382135257	1.96385899068368	0.74995979673797	2.61861902361393	0.00882864862277738	0.0202529032816148
Td00001aa012981	14.2006128124897	-1.17021573775359	0.237342264359901	-4.93049875002077	8.20199415169706e-07	3.26437714858968e-06
Td00001aa012982	125.080140616911	-0.486333300398521	0.132974992227776	-3.65732903797029	0.000254857134908458	0.000745146533837892
Td00001aa012983	56.203029081858	-0.585283285913221	0.115969199847905	-5.04688560997942	4.4907002974931e-07	1.84178728043933e-06
Td00001aa012984	171.083871151601	1.27758666214204	0.123312626114184	10.360550272922	3.74799546162689e-25	6.94433696052546e-24
Td00001aa012985	3.93185182611207	-0.291965684705532	0.34929618279409	-0.835868523870031	0.403228871673738	0.610102982372083
Td00001aa012986	23.6142694230326	0.714507641427593	0.195339628625771	3.65777106496111	0.000254418135185049	0.000744069470305718
Td00001aa012987	0.00979758593765399	-0.30076380283578	2.95601824745053	-0.101746260563573	0.918958082032609	0.99785962308036
Td00001aa012988	0	NA	NA	NA	NA	NA
Td00001aa012989	0.11208976519752	-0.978489115801283	2.95401450020378	-0.331240457937422	0.74046286247759	0.967920707169022
Td00001aa012990	2.69937654785878	-2.07966206391976	0.490783513107803	-4.23743261209134	2.26090246258016e-05	7.61059204464959e-05
Td00001aa012991	185.493356516296	-0.94344956963205	0.109625711572321	-8.60609756689834	7.55899322968353e-18	8.21920251107901e-17
Td00001aa012992	0.239674730783138	-0.740551316206951	2.62604830955172	-0.282002167863152	0.77794184802425	0.99785962308036
Td00001aa012993	0	NA	NA	NA	NA	NA
Td00001aa012994	0.305611881599223	-0.75119279366048	2.94600830670709	-0.254986651582163	0.798733409039625	0.99785962308036
Td00001aa012995	20.3330441499181	1.64631990144357	0.20447767759254	8.05134291834132	8.18904698669042e-16	7.55318313983944e-15
Td00001aa012996	10.9109915286237	-0.102546276156122	0.418203469749055	-0.245206660331287	0.806296419591629	0.99785962308036
Td00001aa012997	11.1621819028285	6.42058591475579	0.644457632320997	9.96277426590824	2.21785782142848e-23	3.6398892978989e-22
Td00001aa012998	10.1919525981255	-2.70063469734998	0.750079502299343	-3.60046460284714	0.000317649072810008	0.000917030737277518
Td00001aa012999	4.34297665689131	4.82053425285433	0.664799088826552	7.25111441016434	4.1335632330806e-13	3.0685251346746e-12
Td00001aa013000	16.2291852485458	-0.161508901653684	0.216476430815071	-0.746080767525479	0.455618626495689	0.672037617053641
Td00001aa013001	0	NA	NA	NA	NA	NA
Td00001aa013002	0	NA	NA	NA	NA	NA
Td00001aa013003	0.237155395008744	-0.215892026273623	2.95376633130985	-0.0730904215357771	0.941734163779395	0.99785962308036
Td00001aa013004	0	NA	NA	NA	NA	NA
Td00001aa013005	0.299229450139009	-0.851895170493835	2.95292453664277	-0.288492022035337	0.772970136541876	0.994475137080092
Td00001aa013006	0	NA	NA	NA	NA	NA
Td00001aa013007	2545.32051007354	-0.410793071209591	0.241702222899483	-1.69958333970486	0.0892093263107388	0.165414301364237
Td00001aa013008	21.5901105604849	-3.97748992597581	0.326244361782159	-12.1917506995314	3.43951870268619e-34	1.19472249091437e-32
Td00001aa013009	0	NA	NA	NA	NA	NA
Td00001aa013010	45.9188583568725	0.322203636362779	0.139980659443105	2.30177252803798	0.0213480035793921	0.045400595111418
Td00001aa013011	0	NA	NA	NA	NA	NA
Td00001aa013012	0	NA	NA	NA	NA	NA
Td00001aa013013	64.5708645901398	0.439451461235839	0.0814727769908849	5.39384414606371	6.89660437613663e-08	3.08687011788874e-07
Td00001aa013014	0.0783615262836838	-0.711836323982204	2.95523360372359	-0.240873115101727	0.809653459762773	0.99785962308036
Td00001aa013015	0	NA	NA	NA	NA	NA
Td00001aa013016	0	NA	NA	NA	NA	NA
Td00001aa013017	5.91256530278604	-3.50214407788393	0.419944407965398	-8.3395421190428	7.45787488076584e-17	7.46945396407248e-16
Td00001aa013018	0.0866513443691912	-0.174175137620403	2.95593518362339	-0.0589238690298003	0.953012746342744	0.99785962308036
Td00001aa013019	0	NA	NA	NA	NA	NA
Td00001aa013020	0	NA	NA	NA	NA	NA
Td00001aa013021	23.217560022757	1.47871944940538	0.281752394478152	5.24829417029157	1.53514029161677e-07	6.62933804065409e-07
Td00001aa013022	0	NA	NA	NA	NA	NA
Td00001aa013023	5.68262059978185	0.925487108695213	0.371640585938992	2.49027459247182	0.012764443427657	0.0283854855990439
Td00001aa013024	2.70311556507581	-1.02347760268238	0.384192275996858	-2.663972356099	0.00772239084621761	0.0179153799822453
Td00001aa013025	0	NA	NA	NA	NA	NA
Td00001aa013026	0.0132323578526223	-0.0529752993391176	2.95603136176573	-0.0179210883972062	0.985701805606758	0.99785962308036
Td00001aa013027	11.1308207148082	-3.22133877500267	0.434765491947325	-7.4093708784803	1.26899960797729e-13	9.83373586873114e-13
Td00001aa013028	0.763485964367286	-0.727921548628175	0.706785898597804	-1.02990389320486	0.303055122984913	0.481467098031269
Td00001aa013029	69.8020922429728	-1.31609262200163	0.184057715610771	-7.15043440387356	8.65037117949989e-13	6.23841164984741e-12
Td00001aa013030	0.0286293422762498	-0.0413984373567883	2.95635754343653	-0.0140031903274682	0.988827435773712	0.99785962308036
Td00001aa013031	0.386083629954272	1.76608918057513	1.29884409898972	1.35973915726209	0.173912482111022	0.298566133339523
Td00001aa013032	69.7793476200955	1.32180708158072	0.177042395094087	7.4660483489181	8.26389927734849e-14	6.49785055367434e-13
Td00001aa013033	0.237933168142333	-0.323081690183768	2.95488259643946	-0.109338249368375	0.912934209830857	0.99785962308036
Td00001aa013034	0.660158525783874	-1.17732758979192	0.747566527931392	-1.57488002178178	0.11528414090799	0.207730954848971
Td00001aa013035	0	NA	NA	NA	NA	NA
Td00001aa013036	11.6614668935319	0.000451603751561093	0.433121605362867	0.00104267195625751	0.999168068294861	0.999577715926034
Td00001aa013037	188.457356450939	-0.111463076018457	0.118022679922905	-0.944420818873683	0.344954646882445	0.536421869072817
Td00001aa013038	18.6499006406845	-0.276844689480081	0.328645547106267	-0.842380771374226	0.39957485261868	0.605675994649397
Td00001aa013039	0.0233792482511665	-0.205424328311702	2.95597693380047	-0.0694945640349061	0.944595959466048	0.99785962308036
Td00001aa013040	0.02012823717033	-0.337808544373702	2.95619311616496	-0.114271473851457	0.909022594917365	0.99785962308036
Td00001aa013041	0.204058663040457	-0.0324444401823804	2.22220290885915	-0.0146001249719527	0.988351199550692	0.99785962308036
Td00001aa013042	11.8033161036329	-2.42833464650967	0.337421750685643	-7.1967341808146	6.1671825519577e-13	4.51142034910509e-12
Td00001aa013043	15.5262880118953	-0.288691950292161	0.227234348399363	-1.2704591199601	0.203921135770383	0.343095927000906
Td00001aa013044	3.57082535535189	-2.18228490723464	0.649739063685462	-3.35870971780001	0.000783072776191602	0.00214304306343207
Td00001aa013045	0.838888521711916	-0.110820826755334	0.711116075964927	-0.155840699572091	0.876158588910781	0.99785962308036
Td00001aa013046	0	NA	NA	NA	NA	NA
Td00001aa013047	0	NA	NA	NA	NA	NA
Td00001aa013048	1.09094119127607	0.971131331198731	0.656591758897218	1.47904891896572	0.139127240921377	0.245276505061913
Td00001aa013049	0	NA	NA	NA	NA	NA
Td00001aa013050	0.559969802563961	-0.538528110534817	0.789290348524509	-0.682294052551809	0.495053033021027	0.718001804201231
Td00001aa013051	28.1146103645878	3.05273887419442	0.340162313863323	8.97435944482966	2.85005273077292e-19	3.4489784367152e-18
Td00001aa013052	115.766067024402	-0.12876138761799	0.218363600290171	-0.589665069850864	0.555415217704118	0.784936592668467
Td00001aa013053	20.4636598128208	0.28193210586589	0.275535565306782	1.02321493616255	0.306206232430367	0.485887188799773
Td00001aa013054	81.9260246477651	-1.21670495516299	0.242027494600442	-5.02713527308799	4.9786116952656e-07	2.0313532603027e-06
Td00001aa013055	69.3323590066097	-0.448817369165311	0.108564381953438	-4.13411250623435	3.56328899076423e-05	0.000117020261515913
Td00001aa013056	2.78702119589181	-2.92769326557548	0.57682492686112	-5.07553181085111	3.86413699724546e-07	1.59474482760062e-06
Td00001aa013057	5.72570606303747	-0.147507135814125	0.357468600294722	-0.412643615949791	0.679867740681069	0.913221970728706
Td00001aa013058	0	NA	NA	NA	NA	NA
Td00001aa013059	2.20536636957146	-3.30163340783386	0.721257142394678	-4.57760930709395	4.70320045663311e-06	1.71920819577681e-05
Td00001aa013060	0.0939901456930747	-0.346251565632392	2.95499738381168	-0.117174914444682	0.906721445333365	0.99785962308036
Td00001aa013061	0.0415758994864638	0.0832196971281909	2.95556868017892	0.0281569153463735	0.977537000160036	0.99785962308036
Td00001aa013062	0.134177272409199	0.524094232182815	2.95229417769598	0.177521005915415	0.85909916692629	0.99785962308036
Td00001aa013063	0	NA	NA	NA	NA	NA
Td00001aa013064	2.6246720998782	2.33561481506247	0.462388287163842	5.05119805129249	4.39047548905608e-07	1.80325545391858e-06
Td00001aa013065	0.0655181353598919	0.13121040357909	2.95594405684432	0.0443886626593219	0.964594598629727	0.99785962308036
Td00001aa013066	41.5264010371332	-0.31325238818488	0.175650511479228	-1.78338443507421	0.0745237451871106	0.140844308617003
Td00001aa013067	6.39192408834633	-1.58166368872937	0.39072193027502	-4.04805455280196	5.16451108360646e-05	0.000165747822968542
Td00001aa013068	0.00979758593765399	-0.30076380283578	2.95601824745053	-0.101746260563573	0.918958082032609	0.99785962308036
Td00001aa013069	242.731845890084	-0.682895252990552	0.138777476127569	-4.92079314342632	8.61941933228927e-07	3.42318413964482e-06
Td00001aa013070	107.475350943849	-0.944694140527449	0.192494593379542	-4.90763986635612	9.21789159252264e-07	3.64848904768405e-06
Td00001aa013071	90.6876954896143	1.81232210925314	0.264716832387451	6.84626698237516	7.5801954391987e-12	5.03683829383291e-11
Td00001aa013072	1.40038176152614	0.389235062579405	0.857346331060632	0.453999799705072	0.649828970956917	0.88296625297585
Td00001aa013073	0.0154510733782254	-0.041398437356789	2.95635754343653	-0.0140031903274685	0.988827435773712	0.99785962308036
Td00001aa013074	26.4050379319061	-1.95698530295937	0.337045231478294	-5.80629874030838	6.38689620439443e-09	3.18076890065706e-08
Td00001aa013075	39.2815373567616	2.8034174674652	0.226268093162897	12.3898046263506	2.96765511720108e-35	1.0997023516953e-33
Td00001aa013076	162.646099360096	-0.432008600737677	0.174909697561027	-2.46989507592596	0.0135152687053258	0.0299099718901242
Td00001aa013077	16.3418206531558	0.33766192350695	0.152750173775379	2.21055017589365	0.0270670022584458	0.0563313717663427
Td00001aa013078	0.0522698970152795	0.131210403596687	2.95594405684423	0.0443886626652762	0.964594598624981	0.99785962308036
Td00001aa013079	0.558830712425357	0.183861834176116	0.940578682567439	0.19547735621037	0.845019262862176	0.99785962308036
Td00001aa013080	0	NA	NA	NA	NA	NA
Td00001aa013081	0.0538016393456092	-0.0214839702543953	2.95593469276165	-0.00726808014635919	0.994200962120273	0.99785962308036
Td00001aa013082	0	NA	NA	NA	NA	NA
Td00001aa013083	50.1850628416537	0.98744872182051	0.14182220658505	6.962581852288	3.34092361547656e-12	2.29522396352094e-11
Td00001aa013084	0	NA	NA	NA	NA	NA
Td00001aa013085	0	NA	NA	NA	NA	NA
Td00001aa013086	1.50599448466272	-0.86316569450344	0.734118894931084	-1.17578460446039	0.239680960039624	0.394094645541639
Td00001aa013087	0	NA	NA	NA	NA	NA
Td00001aa013088	11.8649374887968	1.0103396941794	0.324784610271647	3.11079916420411	0.00186581790983185	0.00480970790343133
Td00001aa013089	21.2426561062698	0.32534660210559	0.23792006188512	1.36746182531965	0.171480595010192	0.29480746914376
Td00001aa013090	0	NA	NA	NA	NA	NA
Td00001aa013091	0	NA	NA	NA	NA	NA
Td00001aa013092	0	NA	NA	NA	NA	NA
Td00001aa013093	0.00876806303130245	-0.336919488351757	2.95617124825122	-0.113971573382654	0.909260327735819	0.99785962308036
Td00001aa013094	0.155195935445718	-0.293655112806628	2.95489023004532	-0.099379364357005	0.920837066503868	0.99785962308036
Td00001aa013095	182.477154843371	-0.0941996961907304	0.100504212151055	-0.937271126996655	0.348619110940095	0.541286053527138
Td00001aa013096	0.0737433108349218	0.24408005106307	2.95445224445736	0.0826143159094793	0.934158217740076	0.99785962308036
Td00001aa013097	0	NA	NA	NA	NA	NA
Td00001aa013098	25.4227322529785	3.1848239923457	0.312290377193901	10.1982777085964	2.01819556630239e-24	3.56187290090745e-23
Td00001aa013099	0	NA	NA	NA	NA	NA
Td00001aa013100	14.2718349021178	-0.520740603894048	0.322125892682062	-1.61657481042053	0.105970092912622	0.192672342069317
Td00001aa013101	13.4088602910757	0.534258060586743	0.266545306190536	2.00437992408253	0.0450293781910219	0.0893380376123531
Td00001aa013102	0	NA	NA	NA	NA	NA
Td00001aa013103	0	NA	NA	NA	NA	NA
Td00001aa013104	30.0143558515144	0.321007492718388	0.155100992595068	2.06966755884318	0.0384834867106273	0.0776028409209709
Td00001aa013105	0.0289099785132306	-0.326867850389173	2.9559456100977	-0.110579791885403	0.911949572932937	0.99785962308036
Td00001aa013106	333.882701536523	-0.195124383583652	0.174285600057777	-1.1195668690871	0.26289838052399	0.42685200893686
Td00001aa013107	0	NA	NA	NA	NA	NA
Td00001aa013108	7.71268584870655	0.469567303877361	0.375800673039423	1.24951160965085	0.211478009896866	0.353757854298796
Td00001aa013109	6.69317706380517	2.65534984162813	0.738460055077456	3.59579346691896	0.00032340431309192	0.000932688180013072
Td00001aa013110	0.0143491343304801	-0.041398437356789	2.95635754343653	-0.0140031903274685	0.988827435773712	0.99785962308036
Td00001aa013111	0.449514015199407	0.287900845712807	2.02045048553711	0.142493393316824	0.886690297493844	0.99785962308036
Td00001aa013112	0.54119744316435	-1.97495226954427	0.902264048503121	-2.18888503074101	0.0286051973465563	0.0592478659935324
